HUC12,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5
031300051102,2240000.0,840000.0,720000.0,1440000.0,18600000.0
030601090301,3200000.0,8040000.0,8120000.0,51160000.0,47040000.0
031300021104,3400000.0,2440000.0,3600000.0,6760000.0,22160000.0
030701020904,12680000.0,3840000.0,1040000.0,1640000.0,120000.0
030602030407,19160000.0,2320000.0,7240000.0,1160000.0,2320000.0
031300050803,3600000.0,600000.0,880000.0,6440000.0,21400000.0
031300051301,320000.0,80000.0,440000.0,3200000.0,14400000.0
031300021102,2360000.0,1160000.0,800000.0,3120000.0,9240000.0
031300051103,680000.0,280000.0,1680000.0,4000000.0,18480000.0
030701021103,12960000.0,12720000.0,3640000.0,2320000.0,9200000.0
031300051305,2960000.0,1000000.0,1080000.0,5680000.0,4320000.0
030701070303,15200000.0,3440000.0,6160000.0,13200000.0,16640000.0
030602030204,12240000.0,4880000.0,2560000.0,6280000.0,6400000.0
030602030106,8000000.0,3280000.0,4360000.0,5400000.0,7080000.0
030602030404,17440000.0,1640000.0,4320000.0,1520000.0,1320000.0
031300021107,20080000.0,7120000.0,8400000.0,8680000.0,18640000.0
030502080606,53480000.0,14240000.0,12160000.0,6640000.0,34880000.0
030701021102,4640000.0,1960000.0,1160000.0,4000000.0,16040000.0
031300051304,1560000.0,1120000.0,1080000.0,6800000.0,7680000.0
031300021204,5440000.0,1800000.0,2120000.0,3480000.0,2160000.0
031300020907,5440000.0,1120000.0,760000.0,2400000.0,1080000.0
030701020905,5840000.0,520000.0,1640000.0,7560000.0,10200000.0
030601090303,3120000.0,8160000.0,8280000.0,18400000.0,15200000.0
030602020601,18960000.0,40000.0,9120000.0,1040000.0,27560000.0
030602030405,21080000.0,6720000.0,2720000.0,4360000.0,1280000.0
030701040101,11120000.0,1200000.0,5920000.0,3840000.0,45880000.0
031501090602,2240000.0,0.0,5160000.0,8480000.0,28360000.0
031300051303,4600000.0,200000.0,2080000.0,640000.0,4960000.0
031300021101,4120000.0,640000.0,1760000.0,3240000.0,8440000.0
030701020805,920000.0,320000.0,1920000.0,360000.0,11880000.0
031300021008,5200000.0,2680000.0,3800000.0,7520000.0,10440000.0
031300051203,0.0,0.0,0.0,4640000.0,10080000.0
030701021101,880000.0,840000.0,640000.0,4920000.0,15600000.0
031501100302,4160000.0,2600000.0,2520000.0,3920000.0,6200000.0
031300051101,7640000.0,3200000.0,2040000.0,4480000.0,26200000.0
031300020908,7400000.0,440000.0,4520000.0,2280000.0,3880000.0
030701020806,5680000.0,1920000.0,1040000.0,7560000.0,3560000.0
031300050801,3240000.0,760000.0,2080000.0,7080000.0,12080000.0
031300021203,6760000.0,840000.0,1600000.0,6600000.0,10440000.0
030602020403,7000000.0,360000.0,6400000.0,8440000.0,7120000.0
031300050805,680000.0,0.0,760000.0,3360000.0,10920000.0
030701031506,29760000.0,4680000.0,1560000.0,5240000.0,8600000.0
030602030403,12200000.0,5040000.0,5600000.0,4880000.0,2080000.0
031300021202,1160000.0,2440000.0,1680000.0,4560000.0,8800000.0
031300051206,680000.0,1560000.0,0.0,4600000.0,17000000.0
030701040104,0.0,0.0,2120000.0,4400000.0,37800000.0
031300050804,4920000.0,1280000.0,2320000.0,2560000.0,5040000.0
031300051005,1560000.0,0.0,440000.0,320000.0,6160000.0
030701020903,6360000.0,2080000.0,440000.0,8800000.0,8920000.0
030602030103,2440000.0,1480000.0,3000000.0,2480000.0,7360000.0
030602030105,10800000.0,2600000.0,2800000.0,4360000.0,5360000.0
030602020402,28480000.0,5400000.0,8440000.0,1960000.0,3840000.0
030701020804,80000.0,880000.0,320000.0,1160000.0,8160000.0
030602030402,7480000.0,1120000.0,1560000.0,3480000.0,4040000.0
030502080607,3520000.0,2960000.0,5400000.0,16280000.0,107080000.0
030502100104,80000.0,0.0,0.0,0.0,160000.0
031300020901,3320000.0,2240000.0,2520000.0,6200000.0,11680000.0
030502080608,18320000.0,2120000.0,1440000.0,26160000.0,33960000.0
030601100103,0.0,120000.0,40000.0,132760000.0,40000.0
031300051204,1960000.0,640000.0,1480000.0,2600000.0,8800000.0
030502100102,15400000.0,880000.0,200000.0,24480000.0,73720000.0
030701070107,840000.0,480000.0,4360000.0,7680000.0,12200000.0
030701020704,0.0,0.0,1640000.0,3560000.0,10440000.0
030602020401,9840000.0,2560000.0,3200000.0,680000.0,1320000.0
030602030203,7800000.0,4680000.0,2040000.0,5760000.0,4160000.0
030701040103,0.0,3600000.0,0.0,12240000.0,12840000.0
031501090301,15600000.0,3080000.0,3680000.0,13760000.0,18880000.0
030701070206,4040000.0,2080000.0,2520000.0,15240000.0,11480000.0
030701031505,9320000.0,560000.0,5400000.0,11800000.0,11600000.0
030701020703,0.0,0.0,0.0,0.0,19080000.0
030502080503,16480000.0,12840000.0,35360000.0,5440000.0,20200000.0
031300021007,6960000.0,2680000.0,5040000.0,2400000.0,9480000.0
030701020702,0.0,0.0,0.0,0.0,9240000.0
030601090302,17360000.0,30680000.0,16080000.0,13520000.0,16440000.0
030701070108,4120000.0,1600000.0,6120000.0,9920000.0,27400000.0
030502080501,40000.0,3840000.0,11360000.0,3440000.0,4360000.0
031300051205,40000.0,200000.0,760000.0,560000.0,7640000.0
031501090502,3080000.0,2400000.0,4760000.0,8960000.0,23640000.0
030701070302,6360000.0,7280000.0,5480000.0,11080000.0,15640000.0
030701031504,80000.0,1560000.0,3440000.0,6760000.0,6000000.0
031300051202,480000.0,0.0,1080000.0,640000.0,14640000.0
030602020307,4840000.0,0.0,39160000.0,10160000.0,19400000.0
030701020605,0.0,0.0,0.0,600000.0,25320000.0
031501090302,8640000.0,1320000.0,4040000.0,2520000.0,3520000.0
031300050704,15040000.0,2320000.0,2600000.0,1600000.0,4760000.0
030602030401,7360000.0,2240000.0,2560000.0,2200000.0,1360000.0
030602020303,11160000.0,2480000.0,1600000.0,3880000.0,2320000.0
031300020903,7720000.0,2560000.0,4160000.0,6800000.0,10280000.0
031501090303,40000.0,0.0,0.0,4240000.0,9560000.0
030602030202,4360000.0,1400000.0,4760000.0,4240000.0,7320000.0
030502100103,40000.0,0.0,0.0,0.0,0.0
031300050908,2800000.0,120000.0,2040000.0,1600000.0,10360000.0
030502100101,800000.0,0.0,6840000.0,12160000.0,14440000.0
030701020902,6560000.0,1120000.0,1400000.0,5800000.0,9160000.0
031300021004,2080000.0,2480000.0,3920000.0,4240000.0,7640000.0
031300020906,9560000.0,3160000.0,4320000.0,1840000.0,6040000.0
031300020902,1880000.0,1080000.0,2080000.0,4680000.0,16240000.0
030701020705,0.0,0.0,40000.0,1080000.0,31840000.0
030502080604,120000.0,360000.0,2760000.0,6520000.0,60800000.0
031300021006,7000000.0,1200000.0,80000.0,960000.0,1680000.0
030701031503,1680000.0,600000.0,1960000.0,6280000.0,18880000.0
031300020808,3440000.0,920000.0,4320000.0,5280000.0,3640000.0
030602030102,6400000.0,2720000.0,5520000.0,4800000.0,4000000.0
030601100102,3480000.0,80000.0,63960000.0,19120000.0,2280000.0
031300050705,2800000.0,840000.0,3240000.0,8360000.0,18680000.0
031300021005,14360000.0,840000.0,4360000.0,8560000.0,6880000.0
031300021003,5600000.0,3080000.0,2320000.0,4040000.0,24080000.0
030502080502,2720000.0,280000.0,13760000.0,16560000.0,13400000.0
031300051003,1800000.0,0.0,880000.0,2840000.0,12440000.0
030701020603,0.0,40000.0,0.0,4040000.0,31560000.0
030701070106,2760000.0,1760000.0,320000.0,2600000.0,8360000.0
030602030104,6520000.0,4080000.0,4600000.0,3480000.0,9240000.0
031300050702,4960000.0,4760000.0,2080000.0,3440000.0,7200000.0
030602020304,7160000.0,2920000.0,3960000.0,3800000.0,5880000.0
031300051201,5240000.0,40000.0,1840000.0,1400000.0,7080000.0
030701031502,3880000.0,1360000.0,2480000.0,3360000.0,18080000.0
031501090501,2440000.0,1960000.0,600000.0,4200000.0,3440000.0
031501090404,3560000.0,4240000.0,4280000.0,7760000.0,10600000.0
030701020701,0.0,0.0,1640000.0,3520000.0,19160000.0
031300050701,2120000.0,200000.0,2440000.0,360000.0,9240000.0
030701070205,3200000.0,4520000.0,5360000.0,9120000.0,11440000.0
030602020306,5360000.0,1520000.0,2760000.0,13160000.0,26480000.0
030602030201,7640000.0,3680000.0,4200000.0,4160000.0,4360000.0
030502071106,0.0,0.0,0.0,0.0,360000.0
030502071103,3200000.0,3680000.0,640000.0,19840000.0,70880000.0
030602030101,1000000.0,1720000.0,2560000.0,10680000.0,10520000.0
030601090304,5000000.0,920000.0,7360000.0,7800000.0,15680000.0
030502080605,0.0,2760000.0,5800000.0,13440000.0,69680000.0
030701020606,480000.0,560000.0,440000.0,960000.0,15320000.0
031300050703,12360000.0,3000000.0,1640000.0,4120000.0,4960000.0
030701070105,6400000.0,5560000.0,2640000.0,11160000.0,21400000.0
031300050907,4720000.0,2680000.0,4240000.0,5680000.0,7840000.0
031300051004,7120000.0,2160000.0,3960000.0,4120000.0,11320000.0
030701020604,0.0,0.0,120000.0,920000.0,13600000.0
030701031605,9840000.0,12760000.0,22920000.0,24280000.0,60280000.0
030701020602,120000.0,200000.0,0.0,7120000.0,16400000.0
031501090205,2280000.0,1320000.0,14600000.0,3880000.0,8560000.0
030602020305,7360000.0,2080000.0,3000000.0,15440000.0,16040000.0
030602020205,5240000.0,4280000.0,7600000.0,5400000.0,15480000.0
031300020904,12200000.0,80000.0,1680000.0,3120000.0,1120000.0
030502080603,1800000.0,1160000.0,0.0,13960000.0,18920000.0
030602020301,4320000.0,40000.0,400000.0,4520000.0,15680000.0
030701070204,7440000.0,8720000.0,7400000.0,9920000.0,15280000.0
031300021002,0.0,0.0,1520000.0,2440000.0,7200000.0
031300051002,4560000.0,720000.0,2240000.0,3840000.0,3080000.0
031300021001,3000000.0,1160000.0,2400000.0,8000000.0,8240000.0
031300020807,3200000.0,400000.0,6560000.0,6680000.0,920000.0
030502071104,0.0,0.0,0.0,0.0,41920000.0
030701031405,8760000.0,1600000.0,4920000.0,3720000.0,3160000.0
031300020905,12680000.0,3040000.0,4000000.0,4840000.0,1760000.0
031300050604,3280000.0,720000.0,3680000.0,2240000.0,1720000.0
030701020506,800000.0,3400000.0,0.0,1560000.0,31040000.0
030502080406,2000000.0,34240000.0,120000.0,2200000.0,12640000.0
030701020803,1200000.0,3960000.0,4680000.0,4040000.0,34200000.0
030701070104,5040000.0,1280000.0,2560000.0,7760000.0,8760000.0
030701020801,0.0,0.0,440000.0,2960000.0,49960000.0
030502071102,16080000.0,7680000.0,6240000.0,11840000.0,56680000.0
031300020805,5560000.0,3040000.0,5520000.0,3880000.0,12560000.0
030701020601,520000.0,2520000.0,1400000.0,4800000.0,5720000.0
030701020802,0.0,0.0,0.0,1960000.0,6520000.0
030701031406,42640000.0,9440000.0,9160000.0,9120000.0,9040000.0
030602020302,3000000.0,80000.0,960000.0,2240000.0,1480000.0
031300050905,10200000.0,4080000.0,4640000.0,1320000.0,4000000.0
031300050906,6560000.0,2640000.0,3000000.0,4000000.0,1080000.0
030602020102,3360000.0,6600000.0,5880000.0,4640000.0,2360000.0
030602020103,4440000.0,2600000.0,2800000.0,4320000.0,8640000.0
031300050404,7000000.0,1240000.0,1840000.0,4880000.0,1080000.0
030701031404,4440000.0,1360000.0,480000.0,3520000.0,14120000.0
030601090305,7240000.0,9920000.0,22760000.0,49880000.0,73720000.0
030602020204,3520000.0,2040000.0,1560000.0,6040000.0,14400000.0
030601100101,0.0,0.0,120000.0,91160000.0,0.0
031300020706,7200000.0,3280000.0,320000.0,1120000.0,1440000.0
031300050504,3800000.0,3160000.0,3320000.0,4680000.0,13560000.0
030701070102,12720000.0,3160000.0,10320000.0,7720000.0,8800000.0
031501090204,5000000.0,3200000.0,4160000.0,16480000.0,18360000.0
030701020505,1120000.0,760000.0,2400000.0,11760000.0,12320000.0
031501090202,7160000.0,280000.0,2160000.0,0.0,760000.0
030701031403,9320000.0,1880000.0,840000.0,3320000.0,3000000.0
030701031602,11920000.0,0.0,4480000.0,2480000.0,1800000.0
030502060309,200000.0,0.0,0.0,0.0,280000.0
030701031501,8920000.0,1160000.0,7920000.0,5120000.0,3960000.0
030701020504,1120000.0,5240000.0,3960000.0,5560000.0,16400000.0
031300020704,480000.0,520000.0,1040000.0,2120000.0,9720000.0
030602010704,2920000.0,2440000.0,7280000.0,11680000.0,7320000.0
030701070103,3360000.0,720000.0,2000000.0,5480000.0,2400000.0
030701070203,8720000.0,11360000.0,4760000.0,11600000.0,6120000.0
030602010702,1040000.0,3160000.0,880000.0,5520000.0,15280000.0
030502080407,0.0,4840000.0,4560000.0,72840000.0,40360000.0
031300051001,5800000.0,1560000.0,2760000.0,1560000.0,1080000.0
030602010706,2520000.0,2240000.0,6200000.0,160000.0,6520000.0
031300020806,640000.0,1520000.0,5560000.0,5360000.0,6720000.0
031300050503,2280000.0,1600000.0,2960000.0,1880000.0,6760000.0
030602010509,1640000.0,0.0,1200000.0,2520000.0,9280000.0
030502060406,0.0,0.0,0.0,0.0,40000.0
030602010508,880000.0,0.0,1720000.0,2920000.0,3960000.0
030602020107,5200000.0,40000.0,600000.0,4600000.0,6040000.0
030602020101,5280000.0,2920000.0,2080000.0,22600000.0,38400000.0
030502080602,40000.0,2760000.0,1640000.0,12400000.0,6640000.0
031501090107,3720000.0,0.0,3720000.0,5240000.0,7720000.0
030701031604,5280000.0,6400000.0,2040000.0,5520000.0,9120000.0
030602020203,7960000.0,2400000.0,2160000.0,8040000.0,6240000.0
031300050603,4120000.0,2880000.0,6880000.0,1960000.0,3400000.0
031300050904,8280000.0,3240000.0,2680000.0,3800000.0,9480000.0
031300020707,6280000.0,1200000.0,4440000.0,9240000.0,5680000.0
030502060307,5400000.0,1520000.0,3720000.0,11720000.0,26320000.0
030602010703,2960000.0,40000.0,1080000.0,16200000.0,2800000.0
031300020705,5360000.0,1120000.0,5760000.0,5760000.0,13600000.0
031300020804,5440000.0,2480000.0,2080000.0,2080000.0,2960000.0
031501090203,12920000.0,3840000.0,160000.0,920000.0,2920000.0
030701020503,1080000.0,440000.0,1880000.0,6280000.0,15080000.0
030701020406,680000.0,280000.0,2600000.0,2600000.0,17120000.0
030602020106,1240000.0,0.0,1080000.0,4000000.0,2280000.0
030502071101,40000.0,80000.0,13120000.0,5320000.0,86280000.0
030701020208,0.0,0.0,240000.0,160000.0,48480000.0
030701070202,5200000.0,4480000.0,0.0,10560000.0,12640000.0
031501090106,120000.0,2000000.0,240000.0,6400000.0,14080000.0
030602020202,2840000.0,1200000.0,2800000.0,6200000.0,7920000.0
030701020407,80000.0,400000.0,1000000.0,4240000.0,13200000.0
030701031306,2520000.0,280000.0,2040000.0,3800000.0,11760000.0
030701031601,7280000.0,1320000.0,1320000.0,1440000.0,14400000.0
030701020207,0.0,0.0,0.0,0.0,39680000.0
031501090402,3840000.0,2360000.0,3920000.0,11240000.0,24040000.0
031300050505,4360000.0,1800000.0,6600000.0,4080000.0,5520000.0
030701020202,680000.0,1120000.0,3080000.0,6760000.0,4080000.0
030701031402,5960000.0,2920000.0,4120000.0,3680000.0,16520000.0
030701070201,2080000.0,2240000.0,1840000.0,5360000.0,12040000.0
031300050403,6760000.0,3120000.0,3320000.0,6280000.0,4640000.0
030701031401,10480000.0,1280000.0,4000000.0,2040000.0,10200000.0
031300050602,5360000.0,3480000.0,2000000.0,1200000.0,6560000.0
030701020502,40000.0,1520000.0,3000000.0,6920000.0,10400000.0
030602010709,18040000.0,1080000.0,320000.0,5680000.0,5080000.0
030502080302,160000.0,560000.0,4840000.0,50680000.0,10640000.0
030701070101,13040000.0,2800000.0,680000.0,5080000.0,6080000.0
031300020608,4520000.0,80000.0,2840000.0,5800000.0,19040000.0
031501090403,4680000.0,4400000.0,6880000.0,17240000.0,19560000.0
030602010506,4040000.0,720000.0,3280000.0,4920000.0,6720000.0
030601090105,1080000.0,9120000.0,10640000.0,29200000.0,20960000.0
030602010707,12600000.0,1440000.0,7040000.0,11680000.0,10840000.0
030701020203,960000.0,0.0,840000.0,480000.0,14760000.0
031300050903,10440000.0,2600000.0,3680000.0,7000000.0,2240000.0
031300050502,1000000.0,520000.0,1240000.0,3560000.0,10800000.0
030602020105,3520000.0,3040000.0,760000.0,880000.0,10480000.0
030602020201,3600000.0,1120000.0,2200000.0,800000.0,3600000.0
030701020404,40000.0,0.0,0.0,2240000.0,13360000.0
030502071003,0.0,0.0,1040000.0,22440000.0,101760000.0
030701031307,4720000.0,1360000.0,2200000.0,7440000.0,18840000.0
030502060308,4880000.0,1400000.0,2360000.0,16840000.0,102280000.0
030701020405,0.0,1320000.0,320000.0,2760000.0,14880000.0
030502080301,33440000.0,6640000.0,0.0,8400000.0,0.0
030602010710,11600000.0,4880000.0,2840000.0,17040000.0,10680000.0
031300020801,0.0,1040000.0,3080000.0,7880000.0,17520000.0
031501090103,5640000.0,5440000.0,2080000.0,7320000.0,8280000.0
030502080601,200000.0,0.0,9240000.0,23640000.0,30480000.0
030701031603,2720000.0,5280000.0,4960000.0,6480000.0,8400000.0
030701020501,4720000.0,720000.0,1600000.0,7160000.0,10560000.0
030502070706,0.0,0.0,0.0,0.0,85840000.0
030602010507,8720000.0,4640000.0,5280000.0,5760000.0,6320000.0
031300020703,7760000.0,4760000.0,7960000.0,5800000.0,9080000.0
030602010510,13200000.0,920000.0,1280000.0,480000.0,7160000.0
031300020803,3240000.0,880000.0,5240000.0,2400000.0,560000.0
030502080405,6080000.0,40000.0,4440000.0,7560000.0,8760000.0
030601090102,0.0,0.0,1520000.0,2720000.0,6120000.0
030502070704,0.0,0.0,1480000.0,39800000.0,63200000.0
031501090201,13800000.0,2400000.0,1520000.0,680000.0,3960000.0
030502020207,480000.0,0.0,0.0,0.0,0.0
030701031203,2800000.0,560000.0,4480000.0,3800000.0,7680000.0
030602010701,6320000.0,1160000.0,4320000.0,3880000.0,14000000.0
031300050501,1240000.0,0.0,2240000.0,2000000.0,9040000.0
031300020606,40000.0,1040000.0,2960000.0,2840000.0,8080000.0
030502070705,0.0,0.0,0.0,160000.0,68000000.0
030602010708,12440000.0,1360000.0,1200000.0,0.0,680000.0
031300020607,1440000.0,1040000.0,1120000.0,2920000.0,6640000.0
030701020104,4000000.0,920000.0,5000000.0,3920000.0,7200000.0
030502020203,24000000.0,1600000.0,920000.0,12880000.0,15080000.0
031300050402,6920000.0,5480000.0,4000000.0,3800000.0,1320000.0
031501090401,16040000.0,2520000.0,1920000.0,4640000.0,3600000.0
031300050401,4600000.0,880000.0,2040000.0,1880000.0,5680000.0
030602010504,14320000.0,2120000.0,4000000.0,3800000.0,10320000.0
031300020702,9440000.0,1520000.0,1400000.0,5120000.0,9320000.0
030502060405,9800000.0,15400000.0,9640000.0,28720000.0,67920000.0
031501090104,8280000.0,4640000.0,3040000.0,7880000.0,11520000.0
030701031201,6360000.0,4080000.0,5560000.0,5000000.0,5400000.0
030602010408,6480000.0,1000000.0,0.0,3960000.0,13360000.0
030701020201,5440000.0,1040000.0,1440000.0,6040000.0,23640000.0
030602010505,4920000.0,1400000.0,5160000.0,6320000.0,10600000.0
030701031202,3360000.0,120000.0,200000.0,6160000.0,12200000.0
030602020104,1600000.0,1440000.0,4120000.0,6680000.0,6880000.0
030701031305,0.0,0.0,0.0,4080000.0,22000000.0
031501090105,0.0,0.0,0.0,6120000.0,26360000.0
030502080101,9080000.0,0.0,4480000.0,5760000.0,40000.0
030502060403,3200000.0,3880000.0,0.0,4000000.0,4720000.0
031300020604,0.0,2000000.0,0.0,1920000.0,7240000.0
030602010705,12920000.0,7320000.0,1880000.0,4000000.0,4000000.0
031300020802,14720000.0,4760000.0,720000.0,2960000.0,8400000.0
030601090201,3960000.0,1360000.0,2880000.0,14880000.0,166000000.0
030502080404,11920000.0,8640000.0,9680000.0,15920000.0,9960000.0
030701031301,160000.0,3080000.0,4640000.0,9480000.0,10680000.0
030602010407,4280000.0,0.0,1600000.0,2320000.0,2280000.0
030701011703,2680000.0,40000.0,1800000.0,3960000.0,16760000.0
030701020403,3440000.0,2000000.0,600000.0,7280000.0,13240000.0
031300050601,11040000.0,4160000.0,5200000.0,4320000.0,3920000.0
030701020105,1880000.0,3320000.0,3440000.0,4840000.0,4400000.0
031300020601,600000.0,1840000.0,3800000.0,2000000.0,7560000.0
030602010610,8200000.0,5760000.0,2560000.0,1840000.0,13120000.0
030602010606,7360000.0,0.0,1080000.0,2640000.0,5320000.0
031300050306,9200000.0,1360000.0,5360000.0,17120000.0,9120000.0
030701020206,0.0,0.0,0.0,9480000.0,27720000.0
030502080102,35680000.0,6240000.0,4440000.0,6000000.0,6120000.0
030502020206,240000.0,0.0,0.0,0.0,0.0
030602010609,5480000.0,1120000.0,3680000.0,4560000.0,5760000.0
030701020102,2480000.0,4560000.0,2520000.0,3920000.0,17400000.0
031501090102,11760000.0,2720000.0,4640000.0,7680000.0,8640000.0
031300050304,1800000.0,840000.0,4240000.0,3640000.0,5680000.0
031300050902,8600000.0,4760000.0,1720000.0,2440000.0,1480000.0
030602010209,3120000.0,0.0,1760000.0,9520000.0,9000000.0
030701031204,2080000.0,2280000.0,3840000.0,4600000.0,25040000.0
031300020603,1920000.0,1000000.0,5040000.0,2120000.0,880000.0
030602010605,4880000.0,640000.0,880000.0,640000.0,2680000.0
030502060306,0.0,0.0,6400000.0,1640000.0,56800000.0
031300020701,3240000.0,760000.0,2880000.0,2720000.0,4160000.0
030502020204,3360000.0,240000.0,2080000.0,3680000.0,16800000.0
030602010503,2200000.0,920000.0,720000.0,2440000.0,3640000.0
030601080403,10960000.0,7720000.0,2840000.0,13680000.0,14760000.0
030601080503,4360000.0,160000.0,2840000.0,9280000.0,35840000.0
030502070702,2360000.0,0.0,760000.0,3280000.0,41680000.0
031300020605,1240000.0,80000.0,5480000.0,3160000.0,4840000.0
030701020103,8440000.0,0.0,2720000.0,1920000.0,8560000.0
030502060401,3320000.0,2960000.0,14080000.0,24440000.0,400000.0
030502070703,5400000.0,1080000.0,13240000.0,33880000.0,55160000.0
030602010502,200000.0,240000.0,1040000.0,2520000.0,6000000.0
030701020402,1440000.0,0.0,400000.0,2280000.0,9440000.0
030502020205,45760000.0,4680000.0,3560000.0,9320000.0,13840000.0
031300050108,15080000.0,5280000.0,8040000.0,3160000.0,1320000.0
031501081006,0.0,0.0,1920000.0,2920000.0,8040000.0
030602010405,2200000.0,840000.0,4360000.0,4760000.0,3960000.0
031300050901,12440000.0,2680000.0,3240000.0,3760000.0,1160000.0
031501090101,12320000.0,6120000.0,2040000.0,2960000.0,4600000.0
030502060404,19440000.0,10160000.0,8880000.0,6840000.0,12360000.0
031501081005,20120000.0,1960000.0,4320000.0,6080000.0,1280000.0
030502060402,4160000.0,40000.0,52280000.0,5480000.0,7360000.0
030701020305,0.0,0.0,320000.0,2920000.0,28040000.0
030701031105,16080000.0,3080000.0,6400000.0,5520000.0,4160000.0
030502080403,0.0,3440000.0,10080000.0,12640000.0,0.0
030502080203,0.0,0.0,0.0,8560000.0,3760000.0
030602010608,6720000.0,1080000.0,1000000.0,11640000.0,14440000.0
030701020101,11160000.0,1440000.0,3480000.0,2960000.0,3040000.0
030601060904,0.0,0.0,0.0,40000.0,8760000.0
030601080402,8240000.0,5920000.0,7600000.0,4840000.0,14440000.0
030502071002,1680000.0,0.0,5400000.0,61480000.0,34800000.0
030502070605,800000.0,0.0,0.0,13320000.0,640000.0
031300020501,9800000.0,3480000.0,2200000.0,3160000.0,9680000.0
031300020505,1120000.0,0.0,5560000.0,6480000.0,9240000.0
030502060305,0.0,1320000.0,80000.0,14480000.0,35760000.0
030502080402,600000.0,3520000.0,1400000.0,24480000.0,9520000.0
030602010406,6720000.0,840000.0,2520000.0,3400000.0,1800000.0
030602010208,3040000.0,1800000.0,760000.0,1400000.0,19960000.0
031300050303,8120000.0,3240000.0,3640000.0,7400000.0,6080000.0
031501081002,9240000.0,2280000.0,1440000.0,1120000.0,240000.0
030701020205,1800000.0,160000.0,2360000.0,6800000.0,14920000.0
030502071001,480000.0,3920000.0,30800000.0,4800000.0,19680000.0
030602010404,4000000.0,2720000.0,2080000.0,2120000.0,6000000.0
030502020201,0.0,5360000.0,16480000.0,9120000.0,18440000.0
030601080401,520000.0,840000.0,4640000.0,5160000.0,10440000.0
030701011706,3640000.0,1400000.0,2120000.0,5320000.0,20520000.0
030502080401,3760000.0,3920000.0,5000000.0,4680000.0,2120000.0
031300020602,1760000.0,1120000.0,3520000.0,3280000.0,8720000.0
030602010604,7240000.0,4120000.0,4840000.0,8280000.0,2560000.0
030701020304,320000.0,0.0,560000.0,6000000.0,20720000.0
031300050305,7880000.0,520000.0,3440000.0,3600000.0,3480000.0
031501080505,4680000.0,1480000.0,1600000.0,6640000.0,4560000.0
030701031303,200000.0,40000.0,800000.0,1360000.0,16200000.0
030701011702,680000.0,2680000.0,1000000.0,3920000.0,13240000.0
030701031005,960000.0,2640000.0,2280000.0,7160000.0,7120000.0
030701031104,9960000.0,3240000.0,5440000.0,4040000.0,2800000.0
030502010708,80000.0,0.0,0.0,0.0,400000.0
030701011704,0.0,2200000.0,0.0,2560000.0,21920000.0
030602010207,120000.0,0.0,0.0,0.0,18120000.0
030602010206,0.0,0.0,800000.0,400000.0,11320000.0
030602010311,9080000.0,1440000.0,2960000.0,2560000.0,11200000.0
030602010607,6760000.0,160000.0,3040000.0,1440000.0,2640000.0
030502080204,360000.0,8280000.0,7080000.0,11440000.0,14480000.0
031300020503,3520000.0,2720000.0,7320000.0,2640000.0,6880000.0
030701031304,0.0,0.0,1320000.0,4080000.0,11200000.0
030502070701,29160000.0,0.0,19280000.0,12160000.0,80000.0
030701031302,40000.0,40000.0,160000.0,1960000.0,13360000.0
031300020504,1720000.0,600000.0,1480000.0,6000000.0,10280000.0
031300050206,21000000.0,3120000.0,12240000.0,9520000.0,10080000.0
030701031004,4320000.0,1920000.0,1160000.0,4760000.0,8880000.0
030502020104,3800000.0,2200000.0,40000.0,3640000.0,80280000.0
030701031006,5720000.0,2360000.0,1960000.0,6200000.0,21800000.0
030602010501,680000.0,160000.0,0.0,1920000.0,7840000.0
030601080502,16960000.0,5760000.0,3160000.0,7160000.0,11160000.0
030701020401,960000.0,40000.0,0.0,5480000.0,18920000.0
030502070804,8640000.0,4120000.0,18080000.0,11480000.0,18280000.0
031300020407,9600000.0,2000000.0,3000000.0,6680000.0,1000000.0
030602010603,3560000.0,2160000.0,4760000.0,5400000.0,1000000.0
030701011707,4720000.0,5840000.0,2480000.0,2680000.0,2240000.0
031300050107,19840000.0,5200000.0,6240000.0,4400000.0,2200000.0
030701031106,9760000.0,2720000.0,6840000.0,6960000.0,11440000.0
030701011705,960000.0,3600000.0,840000.0,1520000.0,2840000.0
030601060903,240000.0,0.0,0.0,10440000.0,720000.0
030602010602,28320000.0,1720000.0,6600000.0,3120000.0,3800000.0
030602010308,2560000.0,480000.0,0.0,920000.0,1920000.0
030502070508,22720000.0,16840000.0,2880000.0,30240000.0,11680000.0
030701020204,2040000.0,0.0,640000.0,7200000.0,8480000.0
031300020502,10200000.0,4680000.0,1120000.0,3240000.0,6560000.0
030502070202,13800000.0,2560000.0,0.0,0.0,120000.0
030701011701,600000.0,360000.0,1040000.0,6760000.0,8960000.0
031501081004,24000000.0,4800000.0,9960000.0,1200000.0,1120000.0
031501080903,10880000.0,1240000.0,1520000.0,600000.0,440000.0
030701011805,6960000.0,10040000.0,6320000.0,3080000.0,12880000.0
030601080501,5080000.0,6080000.0,4160000.0,3840000.0,14880000.0
030701020303,1520000.0,480000.0,160000.0,1200000.0,12840000.0
030602010203,0.0,680000.0,2240000.0,920000.0,8160000.0
030502020202,68360000.0,14840000.0,14000000.0,29240000.0,17040000.0
030602010403,1120000.0,840000.0,880000.0,3360000.0,4440000.0
