HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3
030402030205,2200000.0,8600000.0,3200000.0,0.0
030300040707,10040000.0,30920000.0,3520000.0,0.0
030203010206,3920000.0,10000000.0,0.0,0.0
030300060201,3400000.0,7440000.0,2080000.0,0.0
030501050803,1280000.0,1320000.0,0.0,0.0
030203010703,80000.0,200000.0,0.0,0.0
030203010701,8360000.0,5320000.0,320000.0,0.0
030203010702,0.0,200000.0,0.0,0.0
030203010205,13800000.0,10640000.0,0.0,0.0
030203010704,120000.0,280000.0,0.0,0.0
030203020202,5800000.0,15240000.0,0.0,0.0
030401050703,360000.0,760000.0,0.0,0.0
030501050802,720000.0,560000.0,0.0,0.0
030203010201,2800000.0,7840000.0,1120000.0,0.0
030300070305,7320000.0,17560000.0,7200000.0,0.0
030401050301,80000.0,680000.0,0.0,0.0
030402030104,1080000.0,10040000.0,11760000.0,0.0
030501050604,80000.0,960000.0,0.0,0.0
030401040404,880000.0,5280000.0,1200000.0,0.0
030401050302,2400000.0,2680000.0,0.0,0.0
030501050307,240000.0,640000.0,0.0,920000.0
030501020604,280000.0,600000.0,0.0,0.0
030300040603,960000.0,4160000.0,880000.0,0.0
030300040605,920000.0,6160000.0,0.0,0.0
030300040601,720000.0,2360000.0,240000.0,0.0
030501020503,280000.0,280000.0,0.0,0.0
030401050707,480000.0,840000.0,0.0,0.0
030300070402,9120000.0,18800000.0,4680000.0,0.0
030300070304,8960000.0,17400000.0,5400000.0,0.0
030300060507,9120000.0,16640000.0,4360000.0,0.0
030203010203,4480000.0,8880000.0,4320000.0,0.0
030501050405,120000.0,560000.0,0.0,800000.0
030501011304,2000000.0,2440000.0,0.0,0.0
030300040602,3680000.0,9640000.0,720000.0,0.0
030300070306,8520000.0,17400000.0,7320000.0,0.0
030300040610,3000000.0,16800000.0,1640000.0,0.0
030501011403,1760000.0,2200000.0,0.0,0.0
030501050304,80000.0,0.0,0.0,40000.0
030401050103,480000.0,2040000.0,0.0,0.0
030203010503,1560000.0,3960000.0,0.0,0.0
030300040608,1040000.0,9240000.0,720000.0,0.0
030203010204,24880000.0,6800000.0,0.0,0.0
030300060304,6480000.0,9040000.0,5160000.0,0.0
030501050403,160000.0,1240000.0,0.0,2000000.0
030203020201,25880000.0,18280000.0,920000.0,0.0
030300060406,5760000.0,13280000.0,7760000.0,0.0
030401050307,1960000.0,3000000.0,0.0,0.0
030203010104,5160000.0,7040000.0,1480000.0,0.0
030402030103,2320000.0,11280000.0,2920000.0,0.0
030402030202,2520000.0,14880000.0,3000000.0,0.0
030402030201,3160000.0,16400000.0,5040000.0,0.0
030501050702,1320000.0,1960000.0,0.0,0.0
030203010406,7960000.0,6960000.0,0.0,0.0
030300060505,7160000.0,13600000.0,3760000.0,0.0
030401040505,5560000.0,6040000.0,40000.0,0.0
030401040402,880000.0,4880000.0,0.0,0.0
030300070307,6760000.0,23320000.0,19320000.0,0.0
030300040609,1880000.0,12760000.0,0.0,0.0
030501050606,760000.0,1160000.0,0.0,0.0
030203020104,34800000.0,39960000.0,9520000.0,0.0
030501020502,1480000.0,1240000.0,0.0,0.0
030501050401,160000.0,120000.0,0.0,160000.0
030203010401,47800000.0,15200000.0,3560000.0,0.0
030300060106,14680000.0,12640000.0,4000000.0,0.0
030203010105,13920000.0,9520000.0,2920000.0,0.0
030401050406,160000.0,920000.0,0.0,0.0
030401050106,280000.0,1280000.0,880000.0,0.0
030300040402,2200000.0,2760000.0,0.0,0.0
030401040401,760000.0,2520000.0,760000.0,0.0
030300060303,6520000.0,11080000.0,360000.0,0.0
030300070301,7760000.0,18000000.0,6560000.0,0.0
030300060504,7040000.0,10000000.0,5040000.0,0.0
030300040704,1200000.0,13640000.0,0.0,0.0
030401040203,240000.0,800000.0,0.0,0.0
030401050305,480000.0,880000.0,0.0,0.0
030203020103,10760000.0,18760000.0,3000000.0,1800000.0
030300060202,13120000.0,23320000.0,8840000.0,0.0
030501020504,240000.0,720000.0,0.0,0.0
030203010402,32320000.0,21400000.0,3240000.0,0.0
030300040304,2800000.0,10960000.0,1080000.0,0.0
030203010403,19480000.0,5600000.0,0.0,0.0
030501011402,2040000.0,2400000.0,0.0,0.0
030401050405,320000.0,1720000.0,0.0,0.0
030300040705,13280000.0,31520000.0,6400000.0,0.0
030501020601,880000.0,280000.0,0.0,0.0
030203010604,1120000.0,2200000.0,0.0,0.0
030203020101,5200000.0,7760000.0,0.0,0.0
030402030101,720000.0,10720000.0,920000.0,0.0
030203020102,10040000.0,18520000.0,0.0,0.0
030401050403,0.0,520000.0,0.0,0.0
030300040303,1160000.0,12800000.0,800000.0,0.0
030300070303,9320000.0,12920000.0,4880000.0,0.0
030203010202,41000000.0,13520000.0,3840000.0,0.0
030401040204,160000.0,1160000.0,0.0,0.0
030300060302,8800000.0,11280000.0,4800000.0,0.0
030203010404,7840000.0,6160000.0,0.0,0.0
030300060107,12240000.0,21080000.0,9680000.0,0.0
030501050305,160000.0,80000.0,0.0,80000.0
030402030102,1720000.0,14160000.0,2160000.0,0.0
030300040301,1160000.0,12080000.0,1280000.0,0.0
030401050101,1320000.0,1400000.0,320000.0,0.0
030501050402,160000.0,200000.0,0.0,80000.0
030300070206,4600000.0,9400000.0,8560000.0,0.0
030300040405,1680000.0,6120000.0,0.0,0.0
030203010405,3800000.0,6560000.0,0.0,0.0
030203010106,9160000.0,8520000.0,3920000.0,0.0
030300070103,6120000.0,8160000.0,4040000.0,0.0
030300070302,7760000.0,12560000.0,6160000.0,0.0
030203010101,8120000.0,27600000.0,6920000.0,0.0
030501050603,240000.0,200000.0,0.0,520000.0
030300060503,8200000.0,13640000.0,4200000.0,0.0
030501050605,40000.0,1320000.0,0.0,0.0
030501050801,560000.0,1080000.0,0.0,0.0
030501050404,1080000.0,560000.0,0.0,2840000.0
030203010102,5040000.0,23520000.0,7320000.0,0.0
030501050602,0.0,160000.0,0.0,80000.0
030300040403,3240000.0,5520000.0,0.0,0.0
030501011401,560000.0,2400000.0,0.0,0.0
030501011302,1560000.0,920000.0,0.0,0.0
030300040703,880000.0,5720000.0,0.0,0.0
030300060405,7120000.0,12520000.0,8720000.0,0.0
030203010501,1520000.0,4840000.0,0.0,0.0
030203010502,7480000.0,9720000.0,0.0,0.0
030401040202,0.0,320000.0,0.0,0.0
030300060502,7680000.0,9240000.0,4240000.0,0.0
030300040706,7400000.0,27200000.0,2720000.0,0.0
030401050304,520000.0,720000.0,0.0,0.0
030300070102,4120000.0,7560000.0,2040000.0,0.0
030501050601,200000.0,0.0,0.0,0.0
030300040308,3160000.0,13480000.0,9880000.0,0.0
030401040306,840000.0,2440000.0,0.0,280000.0
030300040302,2360000.0,12400000.0,0.0,0.0
030501020501,120000.0,200000.0,0.0,0.0
030203010603,3960000.0,7240000.0,0.0,0.0
030203010602,1320000.0,1200000.0,0.0,0.0
030501011204,0.0,160000.0,0.0,0.0
030300040404,1600000.0,5800000.0,0.0,0.0
030203010103,45680000.0,17520000.0,4040000.0,840000.0
030501020402,240000.0,600000.0,0.0,0.0
030401050105,600000.0,2920000.0,0.0,0.0
030300040401,1880000.0,12440000.0,760000.0,0.0
030401040305,80000.0,880000.0,0.0,0.0
030300070105,10240000.0,15840000.0,13400000.0,0.0
030300060105,8840000.0,14560000.0,6920000.0,0.0
030501011303,1720000.0,1040000.0,0.0,0.0
030300060501,6800000.0,10560000.0,3480000.0,0.0
030202040102,9600000.0,13120000.0,4400000.0,0.0
