HUC12,VALUE_1,VALUE_2,VALUE_3
031300090303,800000.0,120000.0,160000.0
030702020501,2360000.0,1680000.0,2920000.0
030702010201,2080000.0,400000.0,0.0
031300060902,1760000.0,200000.0,0.0
031300060803,600000.0,0.0,0.0
030702010404,1440000.0,120000.0,0.0
030702010102,1480000.0,0.0,0.0
031300060901,2080000.0,280000.0,0.0
030702030101,4520000.0,1880000.0,6520000.0
031300070604,440000.0,40000.0,0.0
031300090402,280000.0,0.0,0.0
031102040102,1120000.0,0.0,0.0
030702010603,1520000.0,600000.0,520000.0
031300090301,800000.0,80000.0,480000.0
030702010202,2480000.0,120000.0,0.0
031102040103,1680000.0,0.0,0.0
030701060502,3040000.0,880000.0,16360000.0
031300090403,320000.0,0.0,0.0
031300031507,320000.0,40000.0,120000.0
031102020603,2960000.0,240000.0,0.0
031300060801,800000.0,0.0,0.0
031402010302,240000.0,0.0,0.0
031402010101,40000.0,0.0,0.0
031300060804,1400000.0,440000.0,0.0
030702010501,2080000.0,320000.0,80000.0
031102020303,2680000.0,0.0,0.0
031300071002,520000.0,200000.0,0.0
031300031310,200000.0,0.0,0.0
031300031506,40000.0,0.0,0.0
031102020301,2160000.0,0.0,0.0
031300031508,520000.0,0.0,560000.0
031300090302,120000.0,160000.0,0.0
031300070605,720000.0,0.0,320000.0
031102020304,2600000.0,0.0,200000.0
031300060802,880000.0,40000.0,0.0
031300031308,240000.0,0.0,0.0
031300090702,200000.0,0.0,0.0
031102020601,2480000.0,0.0,0.0
030702020302,2080000.0,120000.0,160000.0
030702010903,3320000.0,1480000.0,800000.0
031300090202,160000.0,0.0,0.0
030702020301,880000.0,720000.0,120000.0
031300060707,1680000.0,0.0,0.0
031300090401,200000.0,0.0,0.0
031102020503,3240000.0,240000.0,0.0
031102040101,1480000.0,0.0,0.0
031300090701,880000.0,280000.0,0.0
031300031305,240000.0,0.0,0.0
031300070602,440000.0,0.0,0.0
030702011002,3600000.0,1400000.0,120000.0
030702010103,3080000.0,80000.0,360000.0
031300070603,1160000.0,320000.0,0.0
031402020201,200000.0,0.0,0.0
030702010402,3240000.0,560000.0,0.0
031300060706,1600000.0,0.0,0.0
031300031303,120000.0,0.0,0.0
030702010502,2440000.0,720000.0,720000.0
030702010601,3520000.0,680000.0,720000.0
031300031405,80000.0,0.0,40000.0
031402020202,40000.0,0.0,0.0
030702010101,3240000.0,400000.0,120000.0
031300031307,120000.0,0.0,0.0
030702010403,2760000.0,0.0,0.0
031300060705,440000.0,0.0,0.0
031300090104,280000.0,160000.0,0.0
030702010602,2480000.0,80000.0,0.0
030702011001,1560000.0,360000.0,0.0
031300070601,200000.0,0.0,0.0
030702020104,920000.0,0.0,0.0
031300031504,160000.0,0.0,0.0
031102020501,1200000.0,0.0,0.0
031102020502,1040000.0,160000.0,0.0
031300031505,320000.0,0.0,0.0
030702010902,1040000.0,200000.0,0.0
030701060501,2080000.0,520000.0,240000.0
031300071001,1320000.0,120000.0,200000.0
030702010401,4000000.0,800000.0,40000.0
030702020304,800000.0,0.0,0.0
030701060402,2000000.0,600000.0,0.0
031300060608,600000.0,0.0,0.0
031300070502,480000.0,0.0,0.0
031300031304,240000.0,0.0,0.0
031300031302,240000.0,0.0,0.0
031300031306,40000.0,0.0,0.0
031102020204,2280000.0,80000.0,0.0
031102020302,1920000.0,120000.0,0.0
031300060701,1680000.0,240000.0,0.0
031102020205,2240000.0,0.0,0.0
031300031301,80000.0,0.0,0.0
030702010901,1120000.0,480000.0,120000.0
031300070404,40000.0,0.0,0.0
031300031202,200000.0,0.0,0.0
031300090103,160000.0,0.0,0.0
031300070503,760000.0,280000.0,80000.0
031300060610,1520000.0,120000.0,0.0
030701040803,1960000.0,0.0,0.0
031102020106,1400000.0,0.0,0.0
030702020404,1720000.0,400000.0,0.0
030702020202,1000000.0,400000.0,0.0
031300031503,120000.0,560000.0,0.0
031300070804,680000.0,40000.0,0.0
030702010803,1800000.0,880000.0,280000.0
031300060609,1000000.0,160000.0,80000.0
030702020103,1520000.0,600000.0,520000.0
030702010802,2080000.0,160000.0,0.0
031300070903,1080000.0,80000.0,0.0
030701060403,4680000.0,1160000.0,1520000.0
030702020403,2120000.0,720000.0,600000.0
031300090101,160000.0,0.0,0.0
031300060704,240000.0,80000.0,0.0
031300031205,120000.0,0.0,0.0
030602040501,4800000.0,1840000.0,11360000.0
031300070403,120000.0,0.0,0.0
031300031403,80000.0,0.0,0.0
031300031404,160000.0,80000.0,0.0
031300090102,160000.0,0.0,0.0
030701040802,1480000.0,160000.0,0.0
031102020202,1680000.0,120000.0,0.0
031300031502,160000.0,160000.0,0.0
030702020402,2280000.0,1680000.0,360000.0
031300031204,360000.0,0.0,0.0
031300070805,1600000.0,240000.0,0.0
031102020203,1040000.0,0.0,0.0
031402020102,280000.0,0.0,0.0
030701040602,1240000.0,0.0,0.0
031300060703,1000000.0,160000.0,0.0
031300031201,120000.0,240000.0,320000.0
030701060401,1600000.0,920000.0,520000.0
031102020104,1400000.0,0.0,0.0
031300060607,1040000.0,40000.0,0.0
031300030905,1320000.0,480000.0,0.0
031300070501,360000.0,0.0,0.0
031300031203,80000.0,0.0,0.0
031300070402,160000.0,0.0,0.0
030602040502,2680000.0,520000.0,280000.0
030701040804,2720000.0,200000.0,1440000.0
030702020303,1080000.0,880000.0,80000.0
031102020105,2040000.0,0.0,0.0
031300060611,1760000.0,0.0,0.0
030701040805,1120000.0,440000.0,0.0
031300031402,120000.0,0.0,0.0
031300070902,120000.0,0.0,0.0
031300060702,1280000.0,120000.0,0.0
031402020101,320000.0,0.0,0.0
031300030902,320000.0,0.0,0.0
031300070303,120000.0,0.0,0.0
031300060606,1400000.0,0.0,0.0
030702010801,1760000.0,200000.0,0.0
030701060307,2320000.0,120000.0,0.0
031300070204,120000.0,0.0,0.0
031300031501,280000.0,0.0,0.0
031403010101,1000000.0,0.0,0.0
031102020201,1120000.0,0.0,0.0
030701040801,1960000.0,320000.0,920000.0
031300030901,200000.0,0.0,0.0
030702020101,3360000.0,920000.0,200000.0
030702020401,1200000.0,720000.0,0.0
030701060308,1120000.0,120000.0,0.0
031300070802,160000.0,80000.0,0.0
030702020201,1920000.0,680000.0,80000.0
031300030904,160000.0,80000.0,0.0
031300070401,280000.0,0.0,0.0
030602040401,2880000.0,1560000.0,1000000.0
030702020102,1840000.0,400000.0,800000.0
031300031401,240000.0,0.0,0.0
031300060406,560000.0,0.0,0.0
031300070301,160000.0,40000.0,0.0
031300070803,1080000.0,200000.0,0.0
031300030903,680000.0,0.0,0.0
031300031103,120000.0,160000.0,0.0
031300031102,480000.0,0.0,0.0
031300070901,80000.0,0.0,0.0
030701040603,3720000.0,160000.0,0.0
031300030704,280000.0,0.0,0.0
031102020103,1200000.0,280000.0,0.0
030701060302,680000.0,160000.0,0.0
031102020102,1280000.0,120000.0,0.0
031300060605,1480000.0,0.0,0.0
031300060601,1600000.0,200000.0,0.0
030701060203,1960000.0,400000.0,80000.0
031300060405,360000.0,0.0,0.0
031300031003,320000.0,0.0,0.0
030701040806,2000000.0,320000.0,160000.0
031300060407,1000000.0,360000.0,0.0
031300060602,1040000.0,0.0,0.0
031300070801,640000.0,0.0,0.0
030701040702,1600000.0,120000.0,0.0
030701040703,880000.0,0.0,0.0
031300030701,160000.0,0.0,0.0
031102020101,1600000.0,0.0,0.0
030701060204,1360000.0,400000.0,0.0
031300070201,200000.0,560000.0,80000.0
030701060301,1240000.0,200000.0,760000.0
031300060603,400000.0,0.0,0.0
031300070302,400000.0,0.0,0.0
031300060404,320000.0,0.0,0.0
031300030804,440000.0,0.0,0.0
030701060404,800000.0,80000.0,0.0
031300060604,1120000.0,0.0,0.0
031300030705,80000.0,360000.0,0.0
030701040601,2240000.0,160000.0,40000.0
030701060405,4040000.0,1720000.0,4120000.0
030701040701,2320000.0,200000.0,360000.0
031300070105,40000.0,40000.0,0.0
030701060103,1240000.0,0.0,0.0
031300030606,200000.0,0.0,0.0
031300060504,960000.0,0.0,0.0
031300031101,600000.0,240000.0,0.0
030701040505,1680000.0,200000.0,0.0
031300031002,320000.0,0.0,0.0
031501100701,2200000.0,0.0,0.0
030701040807,1800000.0,480000.0,1680000.0
031300070202,80000.0,0.0,0.0
031300060402,80000.0,0.0,0.0
031300030703,120000.0,0.0,320000.0
031300070704,440000.0,0.0,0.0
030701050403,1080000.0,200000.0,0.0
031300030702,0.0,0.0,80000.0
031300070203,200000.0,0.0,0.0
031300060507,400000.0,0.0,0.0
030701040504,1800000.0,120000.0,0.0
031300070705,120000.0,0.0,0.0
031501100501,600000.0,40000.0,0.0
030701050402,1440000.0,120000.0,0.0
030701060101,1040000.0,40000.0,640000.0
030701021404,800000.0,40000.0,0.0
030602030504,440000.0,200000.0,0.0
031300060403,680000.0,80000.0,0.0
031300060401,240000.0,0.0,0.0
031300060106,600000.0,0.0,0.0
030602030505,560000.0,40000.0,0.0
031300060505,1040000.0,0.0,0.0
031300030604,120000.0,0.0,0.0
031300030605,400000.0,240000.0,0.0
031300030803,120000.0,80000.0,0.0
031300070702,80000.0,0.0,0.0
031300031001,520000.0,360000.0,240000.0
031300030802,680000.0,200000.0,0.0
030701060303,1440000.0,320000.0,320000.0
030701021405,440000.0,520000.0,1000000.0
031300030602,120000.0,0.0,0.0
031300030801,40000.0,0.0,0.0
031300070703,120000.0,0.0,0.0
031300060506,600000.0,240000.0,0.0
030602040301,4240000.0,960000.0,800000.0
031300060104,120000.0,0.0,0.0
031300070103,120000.0,80000.0,0.0
030701060201,2560000.0,400000.0,80000.0
030701060106,1880000.0,160000.0,480000.0
031300030603,160000.0,0.0,0.0
031300060103,80000.0,0.0,0.0
031300060503,680000.0,40000.0,280000.0
030602030506,720000.0,40000.0,0.0
030701060306,2400000.0,480000.0,400000.0
030701060202,600000.0,0.0,0.0
031300070106,360000.0,0.0,0.0
030701040506,2080000.0,280000.0,0.0
030701040502,1920000.0,120000.0,0.0
030701060305,800000.0,120000.0,0.0
030602030503,200000.0,0.0,0.0
031300030504,440000.0,200000.0,0.0
031300070701,520000.0,0.0,0.0
030602040201,3120000.0,600000.0,1800000.0
031300060105,80000.0,40000.0,0.0
030701040507,3560000.0,680000.0,280000.0
030701050203,2040000.0,1440000.0,0.0
031300070102,0.0,0.0,160000.0
031300060304,400000.0,80000.0,0.0
031300060206,40000.0,0.0,0.0
031300060502,680000.0,0.0,0.0
031501100304,520000.0,160000.0,0.0
030701021403,600000.0,80000.0,520000.0
031300030601,160000.0,0.0,0.0
030701040404,1880000.0,200000.0,0.0
030701060105,2120000.0,40000.0,120000.0
030701060102,1640000.0,0.0,0.0
030701070506,2840000.0,320000.0,200000.0
030602030507,1000000.0,440000.0,2080000.0
031300060211,160000.0,0.0,0.0
030701040501,2120000.0,840000.0,0.0
031300030306,360000.0,200000.0,0.0
030701060304,1320000.0,120000.0,0.0
030701040403,1240000.0,160000.0,360000.0
031300060107,920000.0,40000.0,0.0
030701050401,1720000.0,560000.0,240000.0
031300060205,40000.0,0.0,0.0
030602030502,480000.0,200000.0,0.0
030602030603,240000.0,280000.0,2680000.0
031300030307,200000.0,0.0,0.0
031300060209,200000.0,0.0,0.0
031300030503,200000.0,0.0,0.0
031300060501,840000.0,0.0,0.0
031300060207,80000.0,0.0,0.0
031300070101,280000.0,0.0,0.0
030701050202,1760000.0,400000.0,0.0
031300060212,80000.0,80000.0,160000.0
031300060208,320000.0,0.0,0.0
031501100303,560000.0,320000.0,640000.0
031300030106,920000.0,200000.0,0.0
031300060210,40000.0,0.0,0.0
030701021402,280000.0,0.0,0.0
030701070501,1040000.0,240000.0,0.0
030701021401,880000.0,200000.0,0.0
031300060302,400000.0,40000.0,0.0
031300030105,120000.0,0.0,0.0
030602030501,760000.0,280000.0,0.0
031300060204,120000.0,0.0,0.0
030602040602,960000.0,160000.0,240000.0
031300060203,40000.0,80000.0,0.0
030701040405,760000.0,0.0,0.0
030602030606,640000.0,120000.0,80000.0
030701060104,1680000.0,240000.0,0.0
031300030308,400000.0,0.0,0.0
030701040503,3280000.0,400000.0,40000.0
030602030605,760000.0,240000.0,120000.0
031300060303,280000.0,320000.0,0.0
030701050201,2480000.0,640000.0,0.0
030602030308,1240000.0,0.0,440000.0
031300030502,560000.0,0.0,0.0
030701070504,2560000.0,280000.0,0.0
030602030309,600000.0,40000.0,0.0
030701070505,1560000.0,160000.0,0.0
030701040402,1120000.0,40000.0,0.0
031300060202,240000.0,0.0,0.0
031300030305,480000.0,240000.0,0.0
030602030602,640000.0,760000.0,400000.0
031300030501,640000.0,40000.0,0.0
030602030310,920000.0,40000.0,0.0
030701021304,280000.0,0.0,0.0
030701070503,1600000.0,40000.0,0.0
031300030302,280000.0,880000.0,0.0
030701040401,1160000.0,120000.0,0.0
030701050304,1320000.0,120000.0,0.0
030701050302,1720000.0,560000.0,320000.0
030701021306,560000.0,80000.0,0.0
031300030104,200000.0,0.0,0.0
031300051505,80000.0,0.0,0.0
031300030301,440000.0,40000.0,0.0
031300060301,160000.0,0.0,0.0
030602030604,320000.0,80000.0,120000.0
030602040601,1280000.0,0.0,160000.0
031300030101,200000.0,0.0,0.0
031300051604,520000.0,120000.0,0.0
030602030601,200000.0,40000.0,0.0
031300060101,600000.0,0.0,0.0
031300030208,80000.0,40000.0,1200000.0
030701021301,840000.0,80000.0,40000.0
030701021303,600000.0,0.0,0.0
030602020605,560000.0,120000.0,480000.0
031501100401,640000.0,0.0,0.0
031300030403,360000.0,160000.0,0.0
030701040303,3440000.0,480000.0,0.0
030701070502,1160000.0,80000.0,0.0
031300051504,40000.0,0.0,0.0
031300051507,320000.0,40000.0,0.0
031300060102,640000.0,0.0,0.0
030701040301,1640000.0,80000.0,0.0
030602030307,1920000.0,40000.0,0.0
030701070404,1760000.0,160000.0,0.0
030701040203,520000.0,0.0,0.0
031300030402,200000.0,0.0,0.0
030602020507,640000.0,240000.0,0.0
030701040302,1200000.0,0.0,0.0
031300051503,80000.0,0.0,0.0
031300030103,40000.0,0.0,0.0
031501100301,520000.0,80000.0,0.0
030701021305,1280000.0,0.0,0.0
030701050103,1840000.0,0.0,680000.0
030701050301,1920000.0,40000.0,400000.0
030701050303,1640000.0,440000.0,320000.0
030701021207,200000.0,360000.0,520000.0
031300030204,480000.0,0.0,0.0
031300030401,160000.0,0.0,0.0
031300051603,160000.0,0.0,0.0
031300030304,360000.0,0.0,120000.0
031300051502,40000.0,0.0,0.0
031300051506,240000.0,80000.0,0.0
031300060201,280000.0,0.0,0.0
030602020506,1200000.0,80000.0,360000.0
030701021205,280000.0,120000.0,0.0
030701040207,160000.0,0.0,0.0
030701021302,1080000.0,0.0,200000.0
030602030305,1200000.0,120000.0,0.0
030602020508,640000.0,0.0,0.0
030602030410,840000.0,80000.0,0.0
030701040204,840000.0,0.0,0.0
030602030306,1480000.0,40000.0,0.0
031300030102,680000.0,0.0,0.0
030701021202,80000.0,0.0,0.0
031300021304,40000.0,0.0,0.0
031501100203,80000.0,0.0,0.0
030602020503,1200000.0,160000.0,0.0
031300051601,40000.0,0.0,0.0
031300051602,320000.0,0.0,0.0
031300051501,360000.0,0.0,0.0
030701021204,320000.0,360000.0,200000.0
030701070304,3120000.0,400000.0,0.0
031300021302,80000.0,0.0,0.0
030701070405,3320000.0,400000.0,0.0
031300030203,400000.0,0.0,0.0
030602030408,720000.0,160000.0,0.0
031300021303,80000.0,0.0,0.0
031300021105,40000.0,0.0,0.0
030602020502,1560000.0,120000.0,400000.0
030602030301,920000.0,80000.0,0.0
030701050102,2040000.0,120000.0,0.0
030701070403,960000.0,280000.0,0.0
031300030207,400000.0,120000.0,0.0
031300030205,320000.0,40000.0,0.0
030701040105,1040000.0,40000.0,0.0
030602030409,1000000.0,0.0,0.0
031300021305,160000.0,0.0,0.0
031300030202,440000.0,80000.0,0.0
030701040202,320000.0,80000.0,0.0
030701021004,960000.0,200000.0,0.0
031300021108,80000.0,0.0,0.0
031300030201,80000.0,0.0,0.0
031300030206,80000.0,0.0,0.0
030701040201,1400000.0,0.0,0.0
030701021201,480000.0,0.0,0.0
030602030302,1760000.0,0.0,0.0
030701021104,680000.0,0.0,0.0
030602040101,6200000.0,760000.0,5080000.0
031501100202,40000.0,0.0,0.0
031501090801,40000.0,0.0,0.0
030701021006,960000.0,0.0,0.0
030602020604,1520000.0,320000.0,200000.0
030701021105,640000.0,80000.0,0.0
030601100202,320000.0,0.0,1080000.0
031300051404,560000.0,0.0,0.0
031501100201,120000.0,0.0,0.0
031300051402,480000.0,200000.0,0.0
030701040107,400000.0,80000.0,0.0
031300021206,640000.0,240000.0,0.0
031300021106,120000.0,80000.0,0.0
031300051401,600000.0,40000.0,0.0
030701021002,480000.0,280000.0,0.0
030701021206,1320000.0,640000.0,0.0
030701070402,2200000.0,400000.0,0.0
030602030304,1440000.0,360000.0,0.0
030601100301,120000.0,40000.0,120000.0
030701040206,1480000.0,160000.0,0.0
031300051405,320000.0,0.0,0.0
030602020505,1000000.0,80000.0,120000.0
030602030406,1600000.0,320000.0,0.0
031300021208,240000.0,0.0,0.0
030602030303,800000.0,160000.0,0.0
030701021005,600000.0,0.0,0.0
031300021109,80000.0,0.0,0.0
030701021003,640000.0,0.0,0.0
030601100304,160000.0,0.0,40000.0
031300051403,200000.0,80000.0,0.0
030701021203,800000.0,120000.0,0.0
030701020906,440000.0,0.0,0.0
030701070301,1080000.0,320000.0,0.0
030701040106,760000.0,0.0,0.0
030602030205,1000000.0,80000.0,0.0
030602030107,1200000.0,240000.0,0.0
030701050101,600000.0,40000.0,0.0
030701021001,680000.0,80000.0,0.0
031300021205,320000.0,160000.0,0.0
030602020504,2320000.0,680000.0,320000.0
030602020501,1000000.0,280000.0,80000.0
031501090601,200000.0,0.0,0.0
030602020603,400000.0,40000.0,440000.0
031300051302,480000.0,40000.0,0.0
030701040102,840000.0,0.0,0.0
030701020901,760000.0,0.0,280000.0
030701040205,440000.0,200000.0,0.0
030601100201,240000.0,80000.0,880000.0
031300050802,40000.0,0.0,0.0
030602020602,560000.0,0.0,0.0
030701070401,1160000.0,240000.0,0.0
030601090301,1280000.0,360000.0,0.0
031300021104,240000.0,0.0,0.0
030701020904,720000.0,80000.0,0.0
030602030407,880000.0,200000.0,0.0
031300050803,200000.0,0.0,0.0
031300021102,120000.0,0.0,0.0
031300051103,120000.0,40000.0,0.0
030701021103,760000.0,80000.0,0.0
031300051305,400000.0,0.0,0.0
030701070303,2720000.0,280000.0,0.0
030602030204,1920000.0,80000.0,0.0
030602030106,1080000.0,280000.0,0.0
030602030404,720000.0,160000.0,240000.0
031300021107,280000.0,40000.0,0.0
030502080606,120000.0,80000.0,40000.0
030701021102,320000.0,0.0,0.0
031300051304,40000.0,0.0,0.0
031300020907,120000.0,0.0,0.0
030701020905,1040000.0,0.0,0.0
030601090303,800000.0,240000.0,760000.0
030602020601,920000.0,280000.0,760000.0
030602030405,2440000.0,0.0,0.0
030701040101,280000.0,80000.0,0.0
031501090602,320000.0,0.0,0.0
031300051303,240000.0,0.0,0.0
031300021101,40000.0,0.0,0.0
030701020805,520000.0,0.0,0.0
031300021008,160000.0,0.0,0.0
030701021101,240000.0,0.0,0.0
031501100302,120000.0,0.0,160000.0
031300020908,80000.0,0.0,0.0
030701020806,520000.0,40000.0,0.0
031300050801,120000.0,0.0,0.0
031300021203,80000.0,0.0,0.0
030602020403,1120000.0,200000.0,0.0
030701031506,720000.0,240000.0,0.0
030602030403,1160000.0,80000.0,0.0
031300021202,40000.0,0.0,0.0
031300051206,40000.0,0.0,0.0
030701040104,320000.0,160000.0,0.0
031300051005,40000.0,0.0,0.0
030701020903,1120000.0,0.0,0.0
030602030103,880000.0,80000.0,0.0
030602030105,1840000.0,160000.0,0.0
030602020402,2080000.0,280000.0,0.0
030701020804,120000.0,0.0,0.0
030602030402,1160000.0,40000.0,240000.0
030502080607,240000.0,160000.0,0.0
030601100103,240000.0,120000.0,960000.0
031300051204,40000.0,0.0,0.0
030502100102,40000.0,0.0,40000.0
030701070107,760000.0,40000.0,0.0
030701020704,200000.0,0.0,0.0
030602020401,520000.0,0.0,160000.0
030602030203,2000000.0,160000.0,0.0
030701040103,560000.0,0.0,0.0
031501090301,640000.0,0.0,0.0
030701070206,1480000.0,0.0,0.0
030701031505,960000.0,80000.0,0.0
030701020703,320000.0,0.0,0.0
030701020702,80000.0,0.0,0.0
030601090302,1520000.0,840000.0,2200000.0
030701070108,1440000.0,120000.0,0.0
030502080501,0.0,0.0,80000.0
030701070302,3440000.0,40000.0,0.0
030701031504,160000.0,0.0,0.0
030602020307,640000.0,240000.0,80000.0
030701020605,240000.0,0.0,0.0
031501090302,160000.0,0.0,0.0
031300050704,80000.0,0.0,0.0
030602030401,1280000.0,80000.0,0.0
030602020303,1360000.0,80000.0,80000.0
031300020903,280000.0,40000.0,0.0
030602030202,1440000.0,0.0,360000.0
030701020902,1240000.0,0.0,0.0
031300021004,200000.0,0.0,0.0
031300020906,320000.0,0.0,0.0
030701020705,120000.0,0.0,0.0
030502080604,200000.0,0.0,0.0
031300021006,360000.0,80000.0,0.0
030602030102,1400000.0,0.0,0.0
030601100102,680000.0,80000.0,0.0
031300050705,40000.0,0.0,0.0
031300021005,320000.0,0.0,0.0
031300021003,520000.0,40000.0,0.0
030502080502,0.0,0.0,40000.0
030701020603,520000.0,80000.0,0.0
030701070106,440000.0,0.0,0.0
030602030104,2000000.0,160000.0,0.0
030602020304,1000000.0,0.0,920000.0
030701031502,40000.0,0.0,0.0
031501090501,40000.0,0.0,0.0
031501090404,120000.0,0.0,0.0
030701020701,240000.0,0.0,0.0
030701070205,1400000.0,280000.0,0.0
030602020306,1400000.0,600000.0,280000.0
030602030201,1800000.0,200000.0,0.0
030502071103,40000.0,0.0,0.0
030602030101,1240000.0,120000.0,0.0
030601090304,1200000.0,200000.0,0.0
030502080605,80000.0,0.0,40000.0
030701020606,160000.0,40000.0,0.0
031300050703,120000.0,80000.0,0.0
030701070105,1640000.0,0.0,0.0
030701020604,520000.0,40000.0,0.0
030701031605,3800000.0,1240000.0,400000.0
030701020602,600000.0,0.0,0.0
031501090205,200000.0,0.0,0.0
030602020305,1760000.0,320000.0,320000.0
030602020205,1880000.0,520000.0,280000.0
031300020904,80000.0,0.0,0.0
030502080603,0.0,40000.0,0.0
030602020301,520000.0,0.0,240000.0
030701070204,2280000.0,160000.0,0.0
031300021002,40000.0,0.0,0.0
031300021001,120000.0,0.0,0.0
031300020807,40000.0,0.0,0.0
030502071104,0.0,0.0,120000.0
031300020905,200000.0,40000.0,0.0
030701020506,160000.0,0.0,0.0
030502080406,400000.0,160000.0,40000.0
030701020803,640000.0,0.0,0.0
030701070104,960000.0,40000.0,0.0
030701020801,480000.0,40000.0,0.0
030502071102,120000.0,0.0,80000.0
031300020805,160000.0,0.0,0.0
030701020601,200000.0,0.0,0.0
030701020802,200000.0,0.0,0.0
030701031406,520000.0,200000.0,320000.0
030602020302,280000.0,0.0,160000.0
031300050905,80000.0,40000.0,0.0
031300050906,40000.0,0.0,0.0
030602020102,1120000.0,360000.0,0.0
030602020103,840000.0,320000.0,0.0
031300050404,280000.0,0.0,0.0
030601090305,1040000.0,440000.0,120000.0
030602020204,1240000.0,160000.0,0.0
030601100101,200000.0,480000.0,0.0
031300020706,40000.0,0.0,0.0
031300050504,80000.0,0.0,0.0
030701070102,840000.0,0.0,0.0
031501090204,80000.0,0.0,0.0
030701020505,400000.0,0.0,0.0
031501090202,40000.0,0.0,0.0
030701031602,80000.0,0.0,0.0
030701020504,600000.0,0.0,0.0
031300020704,80000.0,0.0,0.0
030602010704,920000.0,320000.0,0.0
030701070103,520000.0,0.0,0.0
030701070203,2320000.0,680000.0,320000.0
030602010702,1440000.0,0.0,360000.0
030502080407,120000.0,120000.0,80000.0
030602010706,720000.0,0.0,0.0
031300020806,0.0,120000.0,0.0
031300050503,80000.0,0.0,0.0
030602010509,560000.0,200000.0,0.0
030602010508,120000.0,40000.0,0.0
030602020107,320000.0,80000.0,0.0
030602020101,1560000.0,720000.0,1120000.0
030502080602,40000.0,80000.0,480000.0
031501090107,80000.0,0.0,0.0
030701031604,240000.0,40000.0,0.0
030602020203,1000000.0,320000.0,0.0
031300050603,120000.0,0.0,0.0
031300050904,200000.0,40000.0,0.0
030502060307,40000.0,0.0,0.0
030602010703,1080000.0,120000.0,0.0
031300020705,40000.0,40000.0,0.0
031300020804,120000.0,0.0,0.0
031501090203,40000.0,0.0,0.0
030701020503,840000.0,120000.0,0.0
030701020406,80000.0,0.0,0.0
030602020106,360000.0,200000.0,0.0
030502071101,280000.0,160000.0,40000.0
030701020208,360000.0,0.0,0.0
030701070202,480000.0,40000.0,0.0
031501090106,40000.0,0.0,0.0
030602020202,1240000.0,0.0,280000.0
030701020407,160000.0,0.0,0.0
030701020207,360000.0,0.0,80000.0
031300050505,200000.0,0.0,0.0
030701020202,560000.0,80000.0,0.0
030701070201,360000.0,0.0,0.0
031300050403,80000.0,0.0,0.0
031300050602,40000.0,0.0,0.0
030701020502,240000.0,0.0,0.0
030602010709,480000.0,40000.0,160000.0
030502080302,120000.0,40000.0,200000.0
030701070101,880000.0,0.0,0.0
031300020608,80000.0,0.0,0.0
030602010506,520000.0,0.0,160000.0
030601090105,800000.0,120000.0,560000.0
030602010707,1760000.0,320000.0,320000.0
030701020203,200000.0,0.0,0.0
031300050903,240000.0,0.0,0.0
031300050502,80000.0,0.0,0.0
030602020105,640000.0,0.0,0.0
030602020201,680000.0,0.0,0.0
030701020404,40000.0,0.0,0.0
030502071003,520000.0,40000.0,5240000.0
030502060308,320000.0,40000.0,3680000.0
030701020405,200000.0,0.0,0.0
030502080301,360000.0,240000.0,0.0
030602010710,1120000.0,160000.0,760000.0
031300020801,120000.0,0.0,0.0
031501090103,160000.0,40000.0,0.0
030502080601,280000.0,80000.0,120000.0
030701020501,240000.0,0.0,0.0
030502070706,1280000.0,320000.0,4720000.0
030602010507,720000.0,0.0,0.0
031300020703,160000.0,0.0,0.0
030602010510,520000.0,160000.0,0.0
031300020803,160000.0,0.0,0.0
030502080405,120000.0,40000.0,160000.0
030601090102,40000.0,40000.0,0.0
030502070704,1120000.0,360000.0,12560000.0
031501090201,40000.0,0.0,0.0
030602010701,920000.0,520000.0,400000.0
031300050501,80000.0,0.0,0.0
031300020606,40000.0,0.0,0.0
030502070705,320000.0,400000.0,1280000.0
030602010708,1040000.0,800000.0,1040000.0
030701020104,200000.0,0.0,0.0
030502020203,80000.0,0.0,40000.0
031300050402,200000.0,0.0,0.0
031501090401,80000.0,0.0,0.0
031300050401,40000.0,0.0,0.0
030602010504,680000.0,0.0,0.0
031300020702,80000.0,120000.0,0.0
030502060405,40000.0,0.0,520000.0
031501090104,160000.0,0.0,0.0
030602010408,440000.0,120000.0,0.0
030701020201,480000.0,0.0,0.0
030602010505,720000.0,160000.0,0.0
030602020104,1280000.0,520000.0,0.0
030502080101,120000.0,120000.0,0.0
030502060403,40000.0,0.0,0.0
030602010705,2120000.0,440000.0,600000.0
031300020802,120000.0,40000.0,280000.0
030601090201,1760000.0,520000.0,1240000.0
030502080404,280000.0,80000.0,0.0
030701031301,40000.0,0.0,0.0
030602010407,520000.0,0.0,0.0
030701020403,400000.0,120000.0,0.0
031300050601,80000.0,0.0,0.0
030701020105,240000.0,0.0,0.0
031300020601,320000.0,0.0,0.0
030602010610,960000.0,120000.0,0.0
030602010606,280000.0,240000.0,0.0
031300050306,320000.0,160000.0,0.0
030701020206,880000.0,80000.0,0.0
030502080102,760000.0,320000.0,200000.0
030602010609,1400000.0,160000.0,0.0
031501090102,120000.0,0.0,0.0
031300050902,200000.0,80000.0,0.0
030602010209,1080000.0,160000.0,0.0
030701031204,40000.0,0.0,0.0
031300020603,40000.0,0.0,0.0
