GAP_S_1,GAP_S_2,GAP_S_3,GAP_S_39,GAP_S_4,GAP_S_9,HUC12
0.0,6760000.0,0.0,0.0,0.0,0.0,031102040401
0.0,1320000.0,280000.0,0.0,0.0,0.0,031300090603
800000.0,1120760000.0,0.0,0.0,0.0,0.0,031102010105
0.0,360000.0,0.0,0.0,0.0,0.0,031300080107
0.0,0.0,0.0,0.0,40000.0,0.0,031300040405
0.0,10120000.0,0.0,0.0,0.0,0.0,031300090902
0.0,0.0,80000.0,0.0,0.0,0.0,031300080203
0.0,0.0,0.0,0.0,0.0,1760000.0,031300100201
0.0,0.0,0.0,0.0,0.0,3960000.0,031102040205
0.0,0.0,800000.0,0.0,0.0,0.0,031300080201
0.0,11040000.0,0.0,0.0,0.0,0.0,031102040305
0.0,0.0,5240000.0,0.0,0.0,2400000.0,031300040201
0.0,55120000.0,0.0,0.0,0.0,0.0,030702010705
0.0,0.0,0.0,1120000.0,0.0,0.0,031102030104
0.0,13840000.0,5760000.0,0.0,0.0,0.0,031300080304
0.0,0.0,18400000.0,0.0,0.0,0.0,030702030502
0.0,40000.0,0.0,0.0,0.0,0.0,031300090601
0.0,10440000.0,0.0,0.0,0.0,0.0,031300080106
0.0,0.0,0.0,10560000.0,0.0,0.0,030702010302
1920000.0,0.0,0.0,0.0,0.0,0.0,030702011103
3560000.0,0.0,0.0,0.0,0.0,0.0,030702030302
0.0,0.0,0.0,80000.0,0.0,18680000.0,031300100102
0.0,0.0,3280000.0,17760000.0,0.0,0.0,031102020801
120000.0,14720000.0,0.0,0.0,0.0,3920000.0,031300080103
0.0,23880000.0,4960000.0,0.0,0.0,0.0,031300090901
0.0,360000.0,0.0,0.0,0.0,0.0,031200020101
0.0,0.0,0.0,0.0,40000.0,0.0,031300040304
0.0,280000.0,0.0,80000.0,0.0,0.0,031300080105
0.0,0.0,120000.0,0.0,0.0,0.0,031102020701
0.0,0.0,880000.0,0.0,0.0,0.0,031102040107
0.0,0.0,0.0,320000.0,0.0,0.0,031300040202
0.0,0.0,200000.0,0.0,0.0,0.0,031102030102
0.0,0.0,0.0,1840000.0,0.0,0.0,030702010704
0.0,1760000.0,0.0,0.0,0.0,0.0,031102040306
0.0,0.0,0.0,440000.0,0.0,0.0,031102030103
0.0,5560000.0,0.0,0.0,0.0,0.0,031102040304
0.0,3520000.0,0.0,1200000.0,0.0,0.0,030702011101
0.0,0.0,17680000.0,0.0,0.0,0.0,031102020403
0.0,800000.0,0.0,0.0,0.0,0.0,031300090504
0.0,0.0,5120000.0,0.0,0.0,0.0,031102030101
0.0,0.0,6840000.0,0.0,0.0,0.0,031300080102
0.0,0.0,0.0,0.0,40000.0,0.0,031402010104
0.0,13960000.0,0.0,0.0,0.0,0.0,031300090802
0.0,6120000.0,0.0,0.0,0.0,0.0,031300060903
0.0,9640000.0,13960000.0,0.0,0.0,4000000.0,031300080303
320000.0,25720000.0,2680000.0,960000.0,0.0,0.0,031300080101
0.0,0.0,4480000.0,0.0,0.0,0.0,031300060904
0.0,1040000.0,0.0,0.0,0.0,2880000.0,030702030102
0.0,1960000.0,0.0,0.0,0.0,5240000.0,031300080302
0.0,720000.0,0.0,0.0,0.0,0.0,031300080301
0.0,6000000.0,1880000.0,40000.0,0.0,0.0,030702030201
0.0,840000.0,0.0,0.0,0.0,0.0,031102040301
0.0,680000.0,0.0,0.0,0.0,0.0,031102040202
0.0,3160000.0,0.0,0.0,0.0,0.0,030702010104
1560000.0,0.0,0.0,4680000.0,0.0,0.0,030702011102
0.0,0.0,0.0,0.0,0.0,720000.0,031300090404
0.0,3920000.0,0.0,0.0,23680000.0,0.0,031300031600
0.0,0.0,0.0,0.0,1400000.0,0.0,031300031312
0.0,0.0,0.0,0.0,0.0,7960000.0,031300090304
0.0,0.0,280000.0,0.0,0.0,0.0,031300060905
0.0,5520000.0,0.0,0.0,0.0,0.0,031102020305
0.0,3600000.0,0.0,0.0,0.0,0.0,031300090801
0.0,6520000.0,1360000.0,0.0,0.0,0.0,030702020502
0.0,0.0,0.0,0.0,3280000.0,0.0,031300031311
0.0,72360000.0,0.0,280000.0,1160000.0,0.0,030702020501
0.0,0.0,800000.0,0.0,0.0,960000.0,031300060902
0.0,0.0,200000.0,0.0,0.0,0.0,030702010404
0.0,0.0,3280000.0,0.0,0.0,3160000.0,031300060901
0.0,62720000.0,0.0,0.0,0.0,0.0,030702030101
0.0,2760000.0,0.0,0.0,0.0,0.0,031300070604
0.0,840000.0,0.0,0.0,0.0,0.0,031102040103
10080000.0,153120000.0,3360000.0,0.0,0.0,0.0,030701060502
0.0,0.0,0.0,0.0,0.0,680000.0,031300060804
0.0,5040000.0,0.0,0.0,0.0,0.0,030702010501
0.0,3760000.0,0.0,0.0,0.0,0.0,031300071002
0.0,0.0,0.0,0.0,3480000.0,0.0,031300031310
0.0,0.0,80000.0,0.0,0.0,0.0,031102020301
0.0,3000000.0,0.0,0.0,0.0,0.0,031300031508
0.0,80000.0,200000.0,0.0,0.0,0.0,031300070605
0.0,0.0,160000.0,0.0,0.0,0.0,031300090702
0.0,0.0,0.0,0.0,0.0,920000.0,031300090401
0.0,1200000.0,0.0,0.0,0.0,0.0,031300090701
0.0,40000.0,0.0,0.0,0.0,0.0,031300031305
0.0,1160000.0,0.0,0.0,40000.0,5920000.0,031300070602
0.0,7760000.0,520000.0,0.0,0.0,0.0,031300070603
0.0,160000.0,0.0,0.0,0.0,0.0,031402020201
0.0,1880000.0,0.0,0.0,4120000.0,0.0,031300031303
0.0,720000.0,0.0,0.0,0.0,0.0,030702010502
0.0,360000.0,0.0,0.0,0.0,0.0,031402020202
0.0,0.0,0.0,0.0,7440000.0,0.0,031300031307
0.0,4400000.0,120000.0,0.0,0.0,0.0,031300070601
0.0,0.0,0.0,0.0,0.0,1560000.0,031300031504
6320000.0,107200000.0,520000.0,0.0,0.0,0.0,030701060501
0.0,12800000.0,0.0,0.0,0.0,0.0,030701060402
0.0,28080000.0,0.0,0.0,1200000.0,0.0,031300031304
0.0,2520000.0,0.0,0.0,14880000.0,0.0,031300031302
0.0,0.0,0.0,0.0,200000.0,0.0,031300031306
0.0,0.0,0.0,0.0,0.0,2920000.0,031102020204
0.0,2640000.0,0.0,0.0,0.0,1960000.0,031300060701
0.0,0.0,0.0,0.0,1360000.0,0.0,031300031301
0.0,54040000.0,0.0,0.0,0.0,0.0,031300031202
0.0,960000.0,0.0,0.0,0.0,0.0,031300070503
0.0,2360000.0,0.0,0.0,0.0,0.0,031102020106
0.0,1040000.0,0.0,0.0,0.0,0.0,030702020404
0.0,3680000.0,0.0,0.0,0.0,0.0,031300070804
0.0,480000.0,2040000.0,0.0,0.0,0.0,030702010803
0.0,3200000.0,280000.0,0.0,0.0,0.0,031300070903
0.0,800000.0,40000.0,0.0,0.0,0.0,030701060403
0.0,0.0,760000.0,0.0,0.0,0.0,031300060704
0.0,12800000.0,2600000.0,0.0,0.0,0.0,031300031205
17720000.0,124480000.0,21160000.0,0.0,0.0,0.0,030602040501
0.0,0.0,0.0,0.0,0.0,520000.0,031300070403
0.0,0.0,0.0,0.0,0.0,720000.0,030701040802
0.0,0.0,0.0,0.0,0.0,4160000.0,031102020202
0.0,0.0,0.0,0.0,0.0,360000.0,031300031502
0.0,1200000.0,840000.0,0.0,0.0,0.0,031300031204
0.0,2560000.0,0.0,0.0,0.0,3880000.0,031300070805
0.0,0.0,0.0,0.0,0.0,1320000.0,031102020203
0.0,920000.0,0.0,0.0,0.0,0.0,031402020102
0.0,5000000.0,0.0,0.0,0.0,0.0,031300060703
3600000.0,9320000.0,120000.0,0.0,0.0,0.0,031300031201
34800000.0,45840000.0,6920000.0,0.0,0.0,0.0,030701060401
0.0,0.0,0.0,0.0,0.0,360000.0,031102020104
0.0,25600000.0,0.0,0.0,1040000.0,0.0,031300030905
0.0,1080000.0,0.0,0.0,0.0,0.0,031300070501
0.0,18480000.0,840000.0,0.0,80000.0,0.0,031300031203
0.0,30200000.0,0.0,120000.0,0.0,7960000.0,030602040502
7360000.0,440000.0,0.0,0.0,0.0,0.0,030701040804
0.0,0.0,40000.0,0.0,0.0,0.0,031102020105
0.0,1720000.0,9120000.0,0.0,0.0,0.0,031300060611
160000.0,51960000.0,0.0,0.0,0.0,0.0,030701040805
0.0,0.0,0.0,0.0,0.0,400000.0,031300070902
0.0,80000.0,960000.0,0.0,0.0,0.0,031402020101
0.0,5000000.0,0.0,0.0,0.0,0.0,031300030902
0.0,14720000.0,0.0,0.0,0.0,0.0,030701040801
0.0,6920000.0,0.0,0.0,0.0,0.0,031300030901
0.0,0.0,2040000.0,0.0,0.0,0.0,030702020101
0.0,0.0,1640000.0,0.0,0.0,0.0,031300070802
0.0,0.0,0.0,400000.0,0.0,0.0,030702020201
0.0,400000.0,0.0,0.0,120000.0,0.0,031300030904
4080000.0,6640000.0,0.0,0.0,0.0,2680000.0,030602040401
0.0,360000.0,0.0,0.0,0.0,0.0,030702020102
0.0,360000.0,0.0,0.0,0.0,0.0,031300031401
0.0,640000.0,0.0,0.0,0.0,0.0,031300060406
0.0,19320000.0,0.0,0.0,800000.0,0.0,031300030903
0.0,0.0,2960000.0,0.0,0.0,0.0,031300031103
0.0,0.0,17520000.0,0.0,0.0,0.0,031300031102
0.0,0.0,0.0,0.0,0.0,120000.0,031300070901
0.0,1120000.0,720000.0,0.0,0.0,2520000.0,030701040603
0.0,40000.0,0.0,0.0,0.0,0.0,031300030704
0.0,4040000.0,640000.0,0.0,0.0,0.0,031300060605
0.0,2920000.0,0.0,0.0,0.0,0.0,031300060601
440000.0,0.0,0.0,0.0,0.0,0.0,030701040806
0.0,640000.0,0.0,0.0,0.0,0.0,031300060407
9320000.0,3560000.0,0.0,0.0,0.0,0.0,030701040703
0.0,20600000.0,0.0,0.0,0.0,0.0,031300030701
0.0,0.0,0.0,0.0,0.0,1080000.0,031300070201
3680000.0,24360000.0,0.0,0.0,0.0,0.0,030701060301
0.0,1720000.0,0.0,0.0,0.0,960000.0,031300070302
0.0,1240000.0,0.0,0.0,0.0,0.0,031300060404
0.0,80000.0,0.0,0.0,0.0,0.0,031300030705
0.0,1960000.0,0.0,0.0,0.0,0.0,030701040601
40000.0,50560000.0,29000000.0,0.0,0.0,4640000.0,030701060405
0.0,16080000.0,0.0,0.0,0.0,0.0,030701060103
0.0,0.0,0.0,160000.0,0.0,0.0,031300060504
0.0,0.0,51080000.0,0.0,0.0,0.0,031300031101
0.0,0.0,40000.0,0.0,0.0,0.0,031501100701
0.0,5680000.0,280000.0,0.0,0.0,1960000.0,030701040807
0.0,0.0,0.0,0.0,0.0,40000.0,031300070202
0.0,280000.0,0.0,0.0,0.0,0.0,031300030703
0.0,1760000.0,0.0,0.0,0.0,0.0,031300030702
0.0,0.0,0.0,0.0,0.0,2920000.0,031300070203
0.0,840000.0,0.0,0.0,0.0,0.0,030701040504
0.0,0.0,6360000.0,0.0,0.0,0.0,031501100501
0.0,30120000.0,0.0,0.0,0.0,0.0,030701060101
0.0,0.0,33480000.0,0.0,0.0,7040000.0,030602030504
0.0,9360000.0,0.0,0.0,0.0,0.0,031300060403
0.0,360000.0,0.0,0.0,0.0,0.0,031300060401
0.0,1880000.0,0.0,0.0,0.0,0.0,031300060106
0.0,0.0,44040000.0,0.0,0.0,1040000.0,030602030505
0.0,0.0,22040000.0,0.0,0.0,0.0,031300030604
0.0,0.0,2680000.0,0.0,0.0,0.0,031300030605
0.0,3480000.0,0.0,0.0,0.0,0.0,030701060303
0.0,0.0,240000.0,0.0,0.0,920000.0,030701021405
0.0,0.0,58960000.0,0.0,0.0,0.0,031300030602
0.0,0.0,44960000.0,920000.0,18960000.0,20360000.0,030602040301
14160000.0,5640000.0,0.0,0.0,0.0,0.0,030701060201
3840000.0,6200000.0,0.0,0.0,0.0,0.0,030701060106
0.0,0.0,12560000.0,0.0,0.0,0.0,031300030603
0.0,0.0,81560000.0,80000.0,0.0,0.0,030602030506
0.0,120000.0,14560000.0,0.0,0.0,0.0,030701060306
0.0,160000.0,0.0,0.0,0.0,0.0,030701060202
0.0,0.0,0.0,0.0,0.0,480000.0,031300070106
0.0,680000.0,0.0,0.0,0.0,0.0,030701040506
0.0,0.0,0.0,0.0,0.0,3320000.0,030701040502
0.0,0.0,77760000.0,0.0,0.0,0.0,030602030503
0.0,0.0,15720000.0,0.0,0.0,0.0,031300030504
0.0,0.0,0.0,0.0,0.0,2000000.0,031300070701
3080000.0,91640000.0,50880000.0,120000.0,18280000.0,32760000.0,030602040201
0.0,520000.0,0.0,0.0,0.0,0.0,030701040507
0.0,1480000.0,0.0,0.0,0.0,0.0,030701050203
0.0,0.0,80000.0,0.0,0.0,0.0,031300070102
0.0,0.0,0.0,0.0,0.0,1400000.0,031300060502
0.0,0.0,73640000.0,0.0,9800000.0,0.0,031300030601
0.0,0.0,0.0,0.0,0.0,1640000.0,030701040404
0.0,40000.0,0.0,0.0,0.0,0.0,030701060105
0.0,0.0,0.0,0.0,0.0,5800000.0,030701070506
0.0,0.0,98800000.0,0.0,0.0,0.0,030602030507
0.0,0.0,0.0,0.0,0.0,5360000.0,030701040501
0.0,0.0,51960000.0,0.0,0.0,0.0,031300030306
0.0,0.0,2000000.0,0.0,0.0,0.0,030701060304
0.0,1680000.0,0.0,0.0,0.0,0.0,030701040403
0.0,960000.0,0.0,0.0,0.0,0.0,031300060107
0.0,0.0,77080000.0,0.0,0.0,0.0,030602030502
0.0,0.0,66680000.0,0.0,0.0,0.0,030602030603
0.0,0.0,65920000.0,0.0,8000000.0,0.0,031300030307
760000.0,520000.0,40000.0,0.0,0.0,0.0,031300060501
0.0,280000.0,0.0,0.0,0.0,0.0,031300060207
0.0,0.0,0.0,0.0,0.0,120000.0,031300070101
0.0,4120000.0,0.0,0.0,0.0,0.0,030701050202
0.0,0.0,0.0,0.0,0.0,3120000.0,031300060208
0.0,0.0,53880000.0,0.0,0.0,0.0,031300030106
0.0,0.0,0.0,480000.0,0.0,0.0,031300060210
0.0,360000.0,40000.0,0.0,0.0,0.0,031300060302
0.0,0.0,64680000.0,0.0,0.0,0.0,030602030501
0.0,45880000.0,0.0,0.0,6480000.0,0.0,030602040602
0.0,920000.0,0.0,0.0,0.0,0.0,030701040405
0.0,0.0,145520000.0,0.0,0.0,0.0,030602030606
0.0,0.0,55160000.0,0.0,9200000.0,0.0,031300030308
0.0,0.0,0.0,0.0,0.0,2960000.0,030701040503
0.0,0.0,71280000.0,0.0,0.0,0.0,030602030605
0.0,0.0,800000.0,0.0,0.0,0.0,031300060303
0.0,4960000.0,1720000.0,0.0,0.0,0.0,030701050201
0.0,400000.0,0.0,0.0,0.0,840000.0,030701070504
0.0,0.0,3080000.0,0.0,0.0,2000000.0,030701040402
0.0,0.0,65080000.0,0.0,0.0,0.0,031300030305
0.0,0.0,64600000.0,0.0,0.0,0.0,030602030602
0.0,0.0,320000.0,0.0,0.0,80000.0,030602030310
0.0,760000.0,0.0,0.0,0.0,0.0,030701021304
0.0,0.0,0.0,80000.0,0.0,0.0,030701070503
3880000.0,680000.0,82080000.0,0.0,0.0,0.0,031300030302
0.0,0.0,0.0,0.0,0.0,1240000.0,030701040401
14960000.0,360000.0,4200000.0,0.0,0.0,0.0,031300030301
0.0,0.0,57120000.0,0.0,0.0,0.0,030602030604
35040000.0,20640000.0,720000.0,0.0,0.0,0.0,030602040601
800000.0,0.0,0.0,0.0,0.0,0.0,031300051604
0.0,4040000.0,45480000.0,0.0,0.0,1200000.0,030602030601
1320000.0,0.0,0.0,0.0,0.0,0.0,031300060101
0.0,0.0,37880000.0,0.0,0.0,0.0,031300030208
0.0,0.0,12320000.0,0.0,0.0,0.0,030701021301
0.0,0.0,43840000.0,0.0,0.0,0.0,030602020605
0.0,640000.0,29080000.0,0.0,0.0,0.0,031501100401
0.0,0.0,80000.0,0.0,0.0,0.0,031300030403
0.0,0.0,600000.0,0.0,0.0,0.0,030701040303
0.0,2640000.0,0.0,0.0,0.0,0.0,030701070502
0.0,1720000.0,0.0,0.0,0.0,1440000.0,031300051507
0.0,1640000.0,0.0,640000.0,0.0,0.0,031300060102
0.0,21360000.0,480000.0,120000.0,0.0,0.0,030701040301
0.0,3480000.0,0.0,0.0,0.0,0.0,030701040203
0.0,0.0,2480000.0,0.0,0.0,0.0,030602020507
0.0,120000.0,0.0,0.0,0.0,0.0,030701040302
0.0,1480000.0,0.0,0.0,0.0,0.0,031300051503
0.0,0.0,160000.0,0.0,0.0,0.0,031300030103
0.0,0.0,3320000.0,0.0,0.0,0.0,031501100301
0.0,80000.0,0.0,0.0,0.0,0.0,030601100306
0.0,0.0,5840000.0,0.0,0.0,0.0,030701021207
2400000.0,8360000.0,0.0,0.0,0.0,0.0,031300030204
0.0,0.0,74160000.0,0.0,0.0,0.0,031300030304
0.0,0.0,0.0,160000.0,0.0,0.0,031300051506
200000.0,0.0,0.0,0.0,0.0,0.0,031300060201
0.0,28640000.0,0.0,0.0,0.0,0.0,030701040207
0.0,0.0,9760000.0,0.0,0.0,0.0,030602020508
0.0,0.0,0.0,0.0,0.0,3960000.0,030602030410
0.0,880000.0,0.0,0.0,0.0,1720000.0,030701040204
0.0,120000.0,0.0,0.0,0.0,0.0,030602030306
0.0,3280000.0,0.0,0.0,0.0,200000.0,031300021306
0.0,0.0,7480000.0,120000.0,200000.0,0.0,031300030102
0.0,240000.0,0.0,0.0,0.0,0.0,031300021304
0.0,80000.0,0.0,0.0,0.0,1600000.0,031300051601
120000.0,2800000.0,0.0,0.0,0.0,0.0,031300051602
0.0,0.0,240000.0,0.0,0.0,0.0,031300030303
80000.0,440000.0,3080000.0,0.0,0.0,0.0,031300051501
0.0,7280000.0,0.0,0.0,0.0,0.0,030701021204
0.0,2560000.0,0.0,0.0,0.0,0.0,030701070304
33640000.0,4200000.0,0.0,0.0,0.0,0.0,031300030203
0.0,920000.0,0.0,0.0,0.0,0.0,030601100303
0.0,240000.0,0.0,0.0,0.0,0.0,031300021303
0.0,1360000.0,0.0,0.0,0.0,0.0,030602030301
0.0,1920000.0,0.0,0.0,0.0,0.0,030701050102
3320000.0,0.0,24640000.0,0.0,0.0,0.0,031300030207
12960000.0,2000000.0,25360000.0,0.0,0.0,0.0,031300030205
0.0,5480000.0,880000.0,0.0,0.0,0.0,030701040105
0.0,2760000.0,0.0,0.0,0.0,240000.0,031300021305
0.0,0.0,1480000.0,0.0,0.0,0.0,031300030202
0.0,1360000.0,6200000.0,80000.0,0.0,2320000.0,030701040202
40000.0,0.0,0.0,0.0,0.0,0.0,031300030201
80000.0,0.0,3200000.0,0.0,0.0,0.0,031300030206
0.0,3880000.0,0.0,0.0,0.0,200000.0,030701040201
0.0,4720000.0,0.0,0.0,0.0,0.0,030701021201
0.0,440000.0,0.0,0.0,0.0,0.0,030602030302
0.0,160000.0,0.0,0.0,0.0,0.0,030701021104
400000.0,4920000.0,18960000.0,120000.0,5120000.0,0.0,030602040101
0.0,0.0,160000.0,0.0,0.0,0.0,030602020604
0.0,1680000.0,0.0,0.0,0.0,0.0,030701021105
3080000.0,5720000.0,0.0,0.0,0.0,760000.0,030601100202
560000.0,0.0,0.0,0.0,0.0,0.0,031300051404
0.0,0.0,440000.0,0.0,0.0,0.0,031501100201
2760000.0,0.0,0.0,0.0,0.0,0.0,031300051402
0.0,75560000.0,2000000.0,0.0,0.0,0.0,030701040107
0.0,1080000.0,0.0,0.0,0.0,0.0,030601100301
0.0,7880000.0,0.0,0.0,0.0,200000.0,030701040206
0.0,0.0,0.0,0.0,2560000.0,0.0,030602020505
0.0,12160000.0,0.0,0.0,0.0,0.0,031300021109
6040000.0,1680000.0,0.0,0.0,0.0,0.0,030601100304
0.0,360000.0,0.0,0.0,0.0,0.0,031300051403
0.0,640000.0,0.0,0.0,0.0,0.0,030701020906
0.0,360000.0,0.0,0.0,0.0,0.0,030701070301
0.0,32080000.0,1520000.0,0.0,0.0,0.0,030701040106
0.0,1840000.0,0.0,0.0,0.0,0.0,030602030205
0.0,1800000.0,0.0,2000000.0,0.0,0.0,030602030107
0.0,0.0,8320000.0,0.0,0.0,0.0,031300021207
0.0,0.0,0.0,0.0,360000.0,0.0,031300021205
0.0,0.0,0.0,0.0,1760000.0,0.0,030602020504
0.0,0.0,120000.0,0.0,0.0,0.0,030701040102
0.0,80000.0,0.0,0.0,0.0,160000.0,031300021103
0.0,6280000.0,0.0,0.0,0.0,0.0,030701020901
0.0,3480000.0,0.0,0.0,0.0,2520000.0,030701040205
0.0,0.0,1600000.0,0.0,0.0,10800000.0,030601100201
0.0,40000.0,0.0,0.0,0.0,0.0,030602020602
0.0,0.0,12480000.0,0.0,0.0,0.0,030701070401
26960000.0,120000.0,0.0,0.0,0.0,0.0,030601090301
0.0,0.0,0.0,240000.0,0.0,0.0,030602030407
0.0,960000.0,0.0,0.0,0.0,0.0,031300051301
0.0,0.0,0.0,680000.0,0.0,4000000.0,031300021102
0.0,680000.0,0.0,0.0,0.0,0.0,031300051103
0.0,2560000.0,0.0,0.0,0.0,0.0,031300051305
280000.0,0.0,0.0,0.0,0.0,0.0,030602030204
0.0,520000.0,0.0,0.0,0.0,0.0,030602030106
0.0,3440000.0,0.0,0.0,80000.0,1280000.0,030502080606
0.0,440000.0,1600000.0,0.0,0.0,0.0,031300021204
0.0,0.0,2920000.0,0.0,0.0,0.0,030701020905
0.0,16720000.0,0.0,0.0,0.0,1880000.0,030602020601
0.0,6360000.0,8520000.0,0.0,0.0,0.0,030701040101
0.0,5160000.0,9360000.0,0.0,25200000.0,0.0,031300021101
0.0,3840000.0,0.0,0.0,640000.0,0.0,031300021008
0.0,0.0,1800000.0,0.0,0.0,0.0,031501100302
0.0,23840000.0,0.0,0.0,0.0,0.0,031300051101
0.0,2600000.0,0.0,0.0,0.0,0.0,031300020908
0.0,200000.0,0.0,0.0,0.0,0.0,031300050801
0.0,9600000.0,0.0,0.0,0.0,0.0,031300021203
0.0,9840000.0,0.0,0.0,0.0,0.0,031300050805
720000.0,0.0,320000.0,0.0,0.0,0.0,030701031506
0.0,3960000.0,0.0,0.0,0.0,1200000.0,031300021202
0.0,1320000.0,0.0,0.0,0.0,0.0,031300051206
0.0,17200000.0,0.0,0.0,0.0,0.0,030701040104
0.0,40000.0,0.0,0.0,0.0,0.0,031300050804
0.0,80000.0,0.0,0.0,0.0,0.0,031300051005
0.0,5200000.0,0.0,0.0,0.0,0.0,030701020804
8200000.0,4360000.0,0.0,0.0,0.0,0.0,030502080607
0.0,4440000.0,0.0,0.0,17240000.0,0.0,030502080608
0.0,25280000.0,8920000.0,0.0,0.0,160000.0,030502100102
0.0,120000.0,0.0,0.0,0.0,0.0,030602030203
0.0,8720000.0,0.0,0.0,0.0,0.0,030701040103
5600000.0,360000.0,0.0,0.0,0.0,0.0,030701070206
0.0,2240000.0,0.0,0.0,0.0,40000.0,030701031505
0.0,5560000.0,0.0,0.0,13320000.0,440000.0,030502080503
1360000.0,360000.0,0.0,0.0,120000.0,0.0,031300021007
0.0,3280000.0,2200000.0,0.0,0.0,4280000.0,030601090302
0.0,0.0,0.0,0.0,1960000.0,0.0,030502080501
0.0,4480000.0,0.0,0.0,0.0,0.0,030701070302
0.0,11200000.0,0.0,0.0,0.0,0.0,030602020307
0.0,1080000.0,0.0,0.0,0.0,0.0,031300050704
0.0,160000.0,0.0,0.0,0.0,0.0,030602030401
0.0,0.0,0.0,0.0,2160000.0,0.0,031300020903
0.0,5680000.0,0.0,0.0,0.0,0.0,030602030202
0.0,280000.0,0.0,0.0,0.0,0.0,030502100103
0.0,1840000.0,0.0,0.0,0.0,0.0,031300050908
0.0,2840000.0,11280000.0,0.0,0.0,0.0,030502100101
0.0,3600000.0,0.0,0.0,0.0,0.0,031300021004
0.0,5480000.0,0.0,0.0,0.0,0.0,030701020705
0.0,0.0,0.0,0.0,6280000.0,0.0,031300020808
0.0,0.0,0.0,0.0,0.0,160000.0,030601100102
0.0,12080000.0,0.0,0.0,0.0,0.0,031300050705
0.0,0.0,0.0,0.0,2800000.0,0.0,031300021005
0.0,7680000.0,4400000.0,0.0,0.0,1080000.0,031300021003
0.0,0.0,0.0,0.0,15400000.0,0.0,030502080502
0.0,9400000.0,0.0,0.0,0.0,0.0,031300050702
0.0,760000.0,0.0,0.0,0.0,0.0,031300051201
0.0,0.0,960000.0,0.0,0.0,0.0,031501090404
0.0,1120000.0,0.0,0.0,0.0,0.0,031300050701
6080000.0,0.0,0.0,0.0,0.0,0.0,030701070205
0.0,160000.0,0.0,640000.0,0.0,0.0,030602020306
0.0,1040000.0,0.0,0.0,0.0,0.0,030602030201
480000.0,0.0,0.0,0.0,0.0,0.0,030502071106
0.0,10320000.0,0.0,0.0,0.0,0.0,030502071103
0.0,40000.0,0.0,0.0,0.0,0.0,030601090304
0.0,0.0,0.0,0.0,3120000.0,0.0,030502080605
0.0,0.0,0.0,0.0,40000.0,0.0,030701070105
0.0,26440000.0,3520000.0,0.0,0.0,0.0,030701031605
0.0,240000.0,0.0,0.0,0.0,0.0,030602020305
0.0,0.0,800000.0,0.0,0.0,0.0,030602020205
0.0,0.0,0.0,0.0,1280000.0,0.0,030502080603
0.0,0.0,0.0,0.0,0.0,1280000.0,030701070204
0.0,480000.0,0.0,0.0,0.0,0.0,031300021001
0.0,22880000.0,0.0,0.0,0.0,0.0,030502071104
0.0,40000.0,0.0,0.0,0.0,0.0,031300050604
0.0,10320000.0,0.0,0.0,0.0,0.0,030701020803
0.0,0.0,0.0,0.0,920000.0,0.0,030701070104
0.0,3960000.0,0.0,0.0,0.0,0.0,030701020801
0.0,360000.0,0.0,0.0,8320000.0,0.0,030502071102
0.0,0.0,0.0,0.0,8240000.0,0.0,031300020805
0.0,0.0,120000.0,0.0,0.0,0.0,030701020601
0.0,2440000.0,3080000.0,0.0,0.0,1320000.0,030701031406
0.0,200000.0,0.0,0.0,0.0,0.0,030602020302
0.0,0.0,1920000.0,0.0,0.0,0.0,031300050404
440000.0,40080000.0,6720000.0,0.0,0.0,3160000.0,030601090305
0.0,0.0,0.0,0.0,1320000.0,0.0,030701070102
0.0,720000.0,1320000.0,0.0,0.0,3000000.0,030701031602
0.0,400000.0,40000.0,0.0,0.0,0.0,030502060309
0.0,280000.0,0.0,0.0,0.0,0.0,030701070103
0.0,0.0,0.0,0.0,0.0,920000.0,030602010702
0.0,9000000.0,0.0,0.0,0.0,1880000.0,030502080407
0.0,0.0,0.0,0.0,3040000.0,1240000.0,031300020806
0.0,360000.0,0.0,0.0,0.0,2960000.0,031300050503
0.0,3560000.0,0.0,0.0,0.0,0.0,030602010509
0.0,2040000.0,0.0,0.0,0.0,0.0,030502060406
0.0,2400000.0,0.0,0.0,0.0,0.0,030602020107
0.0,10520000.0,0.0,0.0,0.0,0.0,030602020101
0.0,2680000.0,0.0,0.0,0.0,4640000.0,030502080602
0.0,1640000.0,0.0,0.0,0.0,1160000.0,030701031604
0.0,560000.0,0.0,0.0,0.0,0.0,030602020203
0.0,0.0,0.0,0.0,520000.0,0.0,031300050904
0.0,2880000.0,0.0,0.0,0.0,0.0,031300020707
0.0,29200000.0,0.0,0.0,0.0,80000.0,030502060307
0.0,0.0,0.0,0.0,0.0,600000.0,030602010703
0.0,0.0,0.0,0.0,280000.0,0.0,031300020804
0.0,32360000.0,0.0,0.0,0.0,0.0,030502071101
0.0,80000.0,0.0,120000.0,4440000.0,0.0,030701020208
0.0,240000.0,0.0,0.0,0.0,0.0,030701031306
0.0,8080000.0,0.0,0.0,0.0,6240000.0,030701031601
0.0,0.0,0.0,0.0,5880000.0,0.0,030701020207
0.0,0.0,0.0,0.0,0.0,8680000.0,031300050505
0.0,0.0,520000.0,0.0,0.0,0.0,030701020202
0.0,7800000.0,1440000.0,0.0,0.0,0.0,031300050403
